"ID","Regen_Plot","OldPLOTID","Count_total","X0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts","X11yr","X12yr","X13yr","X14yr","X15yr","X16yr","X17yr","X18yr","X19yr","X20.yr","unk_yr","quadrants","x21yr","x22yr","x23yr","x24yr","x25yr","x26yr"
3285,"SIM1300168",NA,21,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",12,100,12,"",NA,0,0,0,0,0,0,0,0,0,0,21,NA,0,0,0,0,0,0
3286,"SIM1300168",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",1,7,3,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
3287,"SIM1300168",NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,4,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288,"SIM1300170",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,15,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3289,"SIM1300170",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",7,60,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3290,"SIM1300170",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",1,10,5,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
3291,"SIM1300175",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",2,15,7,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
3292,"SIM1300175",NA,8,NA,1,1,1,NA,NA,2,1,NA,2,NA,NA,"C","PSME",NA,"S",9,98,15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3293,"SIM1300175",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",10,95,10,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
3294,"SIM1300175",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",5,30,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3295,"SIM1300176",NA,10,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,"C","PSME",NA,"S",9,131,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3296,"SIM1300176",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",4,35,6,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3297,"SIM1300176",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",2,10,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3298,"SIM1300180",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",5,25,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3299,"SIM1300180",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,0,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3300,"CUB1300111",NA,19,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",6,16,2,"",NA,0,0,0,0,0,0,0,0,0,0,19,NA,0,0,0,0,0,0
3301,"CUB1300111",NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"C","PILA",NA,"S",15,115,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3302,"CUB1300111",NA,14,3,2,1,NA,1,NA,4,NA,NA,1,NA,2,"C","CADE27",NA,"S",9,90,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3303,"CUB1300111",NA,20,11,NA,3,2,3,1,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,27,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3304,"CUB1300111",NA,36,4,1,2,6,5,8,NA,NA,9,NA,1,NA,"C","ABCO",NA,"S",10,51,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3305,"CUB1300111",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",5,59,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3306,"CUB1300111",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",6,22,7,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
3308,"CUB1300117",NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",3,15,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3309,"CUB1300117",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,20,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3310,"CUB1300125",NA,4,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",6,20,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3311,"CUB1300125",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",4,11,3,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
3312,"CUB1300125",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",2,8,4,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
3313,"CUB1300125",NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,9,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3314,"CUB1300125",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H","TOCA",NA,"S",1,12,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3315,"CUB1310350",NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,8,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3316,"CUB1310350",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,11,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3317,"CUB1310351",NA,12,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,10,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3318,"CUB1310351",NA,8,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,8,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3319,"CUB1310351",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",1,12,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3320,"CUB1310351",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"C","ABCO",NA,"S",10,93,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3321,"CUB1300361",NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,8,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3322,"CUB1300361",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,4,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3323,"CUB1300362",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,15,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3324,"CUB1300362",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",0,5,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3325,"CUB1300370",NA,11,1,4,3,1,NA,2,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,35,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3326,"CUB1300370",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,7,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3327,"CUB1310371",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,6,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3328,"CUB1310371",NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",0,6,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3329,"CUB1310379",NA,7,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,8,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3330,"CUB1310379",NA,5,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,22,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3331,"CUB1310379",NA,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",7,7,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3332,"BTU1300578",NA,30,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",3,27,12,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3333,"BTU1300578",NA,3,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",6,32,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3334,"BTU1300578",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",5,27,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3335,"BTU1300578",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",5,40,30,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3336,"BTU1300582",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",3,30,10,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
3337,"BTU1300582",NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3338,"BTU1300582",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",7,55,7,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
3339,"BTU1300582",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,9,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3340,"BTU1300582",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",8,70,22,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
3341,"BTU1300582",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",0,4,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3342,"BTU1300587",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",9,62,13,"",NA,0,0,0,0,0,0,0,0,0,0,12,NA,0,0,0,0,0,0
3343,"BTU1300587",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",5,30,5,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
3344,"BTU1300587",NA,7,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,4,"C","CADE27",NA,"S",13,135,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3345,"BTU1300587",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",8,26,5,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
3346,"BTU1300588",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",3,34,NA,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
3347,"BTU1300588",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",6,23,7,"",NA,0,0,0,0,0,0,0,0,0,0,10,NA,0,0,0,0,0,0
3348,"BTU1300588",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",20,110,3.5,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
3349,"BTU1300588",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"C","ABCO",NA,"S",13,110,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3350,"BTU1300592",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",7,125,8,"",NA,0,0,0,0,0,0,0,0,0,0,8,NA,0,0,0,0,0,0
3351,"BTU1300592",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",6,45,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3352,"BTU1300592",NA,3,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,"C","ABCO",NA,"S",16,90,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3353,"BTU1300592",NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,"C","PILA",NA,"S",12,110,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3354,"BTU1300592",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,10,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3355,"BTU1300596",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",7,67,4,"",NA,0,0,0,0,0,0,0,0,0,0,10,NA,0,0,0,0,0,0
3356,"BTU1300596",NA,36,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",15,100,15,"",NA,0,0,0,0,0,0,0,0,0,0,36,NA,0,0,0,0,0,0
3357,"BTU1300596",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",9,82,9,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
3358,"BTU1300596",NA,9,NA,1,NA,2,2,2,1,NA,NA,NA,1,NA,"C","ABCO",NA,"S",6,52,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3359,"BTU1300596",NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",3,35,15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3360,"BTU1300596",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,37,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3361,"BTU1300597",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",3,17,4,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
3362,"BTU1300597",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",6,75,3,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3363,"BTU1300597",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",15,120,11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3364,"BTU1300602",NA,20,0,0,0,0,0,0,0,0,0,0,0,0,"H","ACMA",NA,"S",2,40,25,"",NA,0,0,0,0,0,0,0,0,0,0,20,NA,0,0,0,0,0,0
3365,"BTU1300602",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",6,65,13,"",NA,0,0,0,0,0,0,0,0,0,0,11,NA,0,0,0,0,0,0
3366,"BTU1300602",NA,3,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,15,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3367,"BTU1300602",NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,75,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3368,"BTU1300602",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",4,18,8,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
3369,"BTU1300602",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",5,20,4,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
3370,"BTU1300603",NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"C","PILA",NA,"S",9,62,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3371,"BTU1300603",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",3,30,20,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3372,"BTU1300603",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",7,70,12,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
3373,"BTU1300603",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",13,140,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3374,"BTU1300603",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"C","ABCO",NA,"S",12,87,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3375,"BTU1300567",NA,47,NA,10,10,20,2,1,2,1,1,NA,NA,NA,"C","PILA",NA,"S",8,70,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3376,"BTU1300567",NA,7,NA,NA,NA,NA,2,1,1,1,NA,2,NA,NA,"C","CADE27",NA,"S",11,92,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377,"BTU1300567",NA,12,NA,NA,2,NA,NA,1,1,7,NA,1,NA,NA,"C","PIPO",NA,"S",9,130,20,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3378,"BTU1300567",NA,26,NA,NA,NA,10,NA,1,10,NA,1,4,NA,NA,"C","ABCO",NA,"S",9,130,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3379,"BTU1300567",NA,30,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",7,6,15,"",NA,0,0,0,0,0,0,0,0,0,0,30,NA,0,0,0,0,0,0
3380,"AMR1300559",NA,11,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,6,"C","ABCO",NA,"S",15,125,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3381,"AMR1300559",NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,22,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3382,"AMR1300559",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",2,35,17,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3383,"AMR1300576",NA,4,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,"C","PSME",NA,"S",8,55,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3384,"AMR1300576",NA,12,NA,NA,NA,1,1,NA,1,3,2,4,NA,NA,"C","ABCO",NA,"S",17,100,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3385,"AMR1300576",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"C","PILA",NA,"S",9,72,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3386,"AMR1300590",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"C","ABCO",NA,"S",20,110,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3387,"AMR1300590",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PSME",NA,"S",17,63,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,"AMR1300611",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",3,12,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3389,"AMR1300611",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",12,115,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3390,"AMR1300611",NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,15,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3391,"AMR1300611",NA,3,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,"C","ABCO",NA,"S",8,45,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3393,"AMR1300638",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,10,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3394,"AMR1300638",NA,5,NA,NA,1,NA,1,NA,NA,2,1,NA,NA,NA,"C","ABCO",NA,"S",16,120,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3395,"AMR1300643",NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,"C","ABCO",NA,"S",15,95,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3396,"AMR1300668",NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"C","PIPO",NA,"S",7,60,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3397,"AMR1300668",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",10,90,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3398,"AMR1300685",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,"C","ABMA",NA,"S",17,65,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3399,"AMR1300685",NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,"C","ABCO",NA,"S",12,82,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3400,"AMR1300685",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"C","PILA",NA,"S",7,50,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3401,"AMR1300686",NA,10,NA,NA,NA,1,1,NA,2,3,1,NA,2,NA,"C","ABMA",NA,"S",10,80,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
