"Regen_Plot","ID","Fire","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","dominant_shrub_ht_cm","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","entered_by","entered_on","dominant_shrub_3"
"STY0900040",337,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2835","WGS84 UTM zone 10",662698,4521660,358,15,"volc","",3,0.5,71,5,20,71,0.5,1,NA,NA,0.5,0,"1",5,"",NA,NA,0.1,0.5,2,0,2,"Hillside above salvaged, lots of blown down small/med trees in plot.  Heavy CEPR cover.",NA,NA,NA,20,40,0,40,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900041",377,"STRAYLOR","7/14/2009 0:00:00","kw/bs",2004,"1356","WGS84 UTM zone 10",660108.5,4521376.24,154,17,"volc","",40,15,25,20,0.5,20,3,2,NA,NA,0,10,"1",3,"",NA,NA,0,0.25,3,3,0,"",NA,NA,NA,20,60,60,0,NA,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900042",386,"STRAYLOR","7/15/2009 0:00:00","kw/bs",2004,"1380","WGS84 UTM zone 10",660706.32,4521396.03,118,25,"volc","",0.5,50,40,10,0.5,10,10,20,NA,NA,15,0,"1",5,"",NA,NA,0.5,1,1,0,1,"CELE +, Cheatgrass +, LACE -",NA,NA,NA,20,20,0,20,120,48.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900043",385,"STRAYLOR","7/15/2009 0:00:00","kw/bs",2004,"1385","WGS84 UTM zone 10WGS84 UTM zone 10",661106.95,4521408.44,110,5,"volc","",10,30,30,20,10,2,8,20,NA,NA,0,0,"1",5,"",NA,NA,0,1,1,0,1,"Cheatgrass +",NA,NA,NA,20,20,0,20,50,11.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900044",357,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1400","WGS84 UTM zone 10",661306.85,4521415.26,342,7,"volc","",35,30,30,5,0,21,4,5,NA,NA,0,0,"1",3,"",NA,NA,0,0.25,3,3,0,"Very dry area, PIJE 40 m from plot center (7yr).",NA,NA,NA,20,60,60,0,15,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900045",350,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2842","WGS84 UTM zone 10",661910,4521435,328,32,"volc","",12,35,35,17,1,0.5,15,20,NA,NA,3,0,"1",5,"",NA,NA,0,0.3,2,0,2,"Some windthrow and lots in outlying area.",NA,NA,NA,20,40,0,40,5,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900046",348,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2841","WGS84 UTM zone 10",662105,4521442,310,32,"volc","",20,15,42,20,3,20,10,7,NA,NA,0.5,0,"1",5,"",NA,NA,0.3,0.5,1,0,1,"Lots of windthrow just below ridgeline.",NA,NA,NA,20,20,0,20,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900047",336,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"","WGS84 UTM zone 10",662505,4521454,89,9,"volc","",63,0.5,22,15,2,6,8,8,NA,NA,0,0,"1",5,"",NA,NA,0,0.1,0,0,0,"Area salvaged, not planted.  Few shrubs, closest former QUKEs didn't resprout.  Lots tamsy mustard, salvage litter.",NA,NA,NA,20,0,0,0,6,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900048",339,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2834","WGS84 UTM zone 10",662705,4521461,285,13,"volc","",15,35,35,15,1,4,4,27,NA,NA,0,0,"1",4,"",NA,NA,0,1,0,0,0,"Few trees in immediate area.",NA,NA,NA,20,0,0,0,6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900050",387,"STRAYLOR","7/15/2009 0:00:00","kw/bs",2004,"1381","WGS84 UTM zone 10",660713.6,4521196.4,230,5,"volc","",60,0.5,30,10,0.5,0,15,15,NA,NA,10,0,"1",5,"",NA,NA,0,1,0,0,0,"1 m tall grass",NA,NA,NA,20,0,0,0,NA,14.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900051",340,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2833","WGS84 UTM zone 10",662711,4521260,108,4,"volc","",5,1,90,4,0,0,5,85,NA,NA,20,0,"1",4,"",NA,NA,NA,NA,2,0,2,"Almost under big dead JUOC, some fescue, other native grasses, BASA, near ridgetop.",NA,NA,NA,20,40,0,40,10,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900052",383,"STRAYLOR","7/15/2009 0:00:00","kw/bs",2004,"1382","WGS84 UTM zone 10",660523.67,4520991.64,236,70,"volc","",0.5,40,30,20,10,0,5,25,NA,NA,30,0,"1",5,"",NA,NA,1,1,1,0,1,"Cheatgrass +, LACE +, plot center shifted slightly off of bare rock.",NA,NA,NA,20,20,0,20,NA,60.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900053",384,"STRAYLOR","7/15/2009 0:00:00","kw/bs",2004,"1383","WGS84 UTM zone 10",660720.65,4520996.81,172,8,"volc","",50,15,30,5,0.5,2,18,10,NA,NA,0,0,"1",5,"",NA,NA,0,0.25,0,0,0,"Thistle -, LACE +, Cheatgrass +.  Logged area.",NA,NA,NA,20,0,0,0,5,51.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900055",341,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2832","WGS84 UTM zone 10",662718,4521060,108,18.5,"volc","",24,25,30,20,1,3,8,19,NA,NA,0,0,"1",5,"",NA,NA,0,0.5,1,0,1,"Just 4 m South of ""cutting unit boundry"" sign, just downhill from old road.  Logging slash as litter.",NA,NA,NA,20,20,0,20,6,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900056",342,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2831","WGS84 UTM zone 10",662925,4520867,48,20,"volc","",2,53,36,7,2,18,3,15,NA,NA,NA,NA,"1",5,"",NA,NA,0,0.5,3,0,3,"Salvaged downhill, possibly planted downhill.",NA,NA,NA,20,60,0,60,5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900057",367,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1388","WGS84 UTM zone 10",663524.63,4520887.92,15,20,"volc","",30,5,50,5,10,50,0,0,NA,NA,0,0,"1",5,"",NA,NA,0,0.75,0,0,0,"CELE +, Cheatgrass -",NA,NA,NA,20,0,0,0,45,75.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900058",366,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1389","WGS84 UTM zone 10",663724.99,4520894.45,87,3,"volc","",8,2,80,10,0.5,41,9,30,NA,NA,25,0,"1",4,"",NA,NA,0,1,2,1,1,"Cheatgrass +",NA,NA,NA,20,40,20,20,85,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900059",344,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2828","WGS84 UTM zone 10",662332,4520648,37,29,"volc","",5,40,33,20,2,6,20,13,NA,NA,NA,NA,"1",5,"",NA,NA,0,0,0,0,0,"Near top of ridge.  Salvaged and planted areas nearby.",NA,NA,NA,20,0,0,0,5,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900060",345,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"","WGS84 UTM zone 10",662731,4520661,226,12,"volc","",20,1,71,5,3,59,5,7,NA,NA,5,0,"1",5,"",NA,NA,0,0,6,0,6,"Near topographic low point.",NA,NA,NA,20,120,0,120,5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900061",343,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2830","WGS84 UTM zone 10",662931,4520668,290,28,"volc","",5,59,32,3,1,3,9,20,NA,NA,3,0,"1",5,"",NA,NA,0,1,2,0,2,"Top of ridge.",NA,NA,NA,20,40,0,40,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900062",365,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1390","WGS84 UTM zone 10",663531.79,4520688.17,81,20,"volc","",10,1,70,17,2,26,24,20,NA,NA,5,0,"1",5,"",NA,NA,0,1,2,0,2,"Cheatgrass +",NA,NA,NA,20,40,0,40,5,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900063",347,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2827","WGS84 UTM zone 10",662338,4520448,246,10,"volc","",46,2,39,10,3,4,15,20,NA,NA,0,0,"1",5,"",NA,NA,0,0,1,0,1,"Salvaged",NA,NA,NA,20,20,0,20,5,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900064",346,"STRAYLOR","7/16/2009 0:00:00","cc/eo",2004,"2824","WGS84 UTM zone 10",662538,4520452,194,11,"volc","",28,3,61,7,1,1,15,45,NA,NA,1,0,"1",5,"",NA,NA,0,0,1,0,1,"Salvaged (no stumps inside plot).",NA,NA,NA,20,20,0,20,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900065",363,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1392","WGS84 UTM zone 10",663337.99,4520481.35,17,9,"volc","",3,0.5,90,5,2,6,4,80,NA,NA,30,0,"1",5,"",NA,NA,0,1,2,0,2,"CELE + (skeletons), Cheatgrass +, LACE -",NA,NA,NA,20,40,0,40,35,68.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900066",364,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1391","WGS84 UTM zone 10",663538.81,4520488.56,67,19,"volc","",2,5,75,8,0,42,3,30,NA,NA,10,0,"1",5,"",NA,NA,0,0.75,1,0,1,"CELE + (skeletons), Cheatgrass +, LACE",NA,NA,NA,20,20,0,20,5,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900071",361,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1394","WGS84 UTM zone 10",664564,4519720.94,324,5,"volc","",10,30,45,10,5,30,5,10,NA,NA,0,0,"1",5,"",NA,NA,0,0.5,1,0,1,"Cheatgrass +, LACE -",NA,NA,NA,20,20,0,20,5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900072",362,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1393","WGS84 UTM zone 10",664764.28,4519727.89,34,20,"volc","",5,30,35,10,20,10,5,20,NA,NA,8,0,"1",5,"",NA,NA,0.25,1,7,0,7,"LACE -, Cheatgrass +",NA,NA,NA,20,140,0,140,5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900074",359,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1396","WGS84 UTM zone 10",664370.84,4519517.22,2,2,"volc","",0.5,2,15,48,35,0,10,5,NA,NA,5,0,"1",3,"",NA,NA,1,1,4,0,4,"LACE -",NA,NA,NA,20,80,0,80,NA,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900075",360,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1395","WGS84 UTM zone 10",664569.87,4519520.8,106,15,"volc","",15,30,10,45,10,0,0.5,10,NA,NA,0,80,"1",1,"",NA,NA,1,1,6,6,0,"Under canopy of 5 live trees, no burn markings on any of the trees.",NA,NA,NA,20,120,120,0,40,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900076",358,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1397","WGS84 UTM zone 10",664583.2,4519122.57,158,10,"volc","",10,10,50,15,15,5,5,40,NA,NA,0,0,"1",4,"",NA,NA,0,1,1,1,0,"Cheatgrass +, LACE -.",NA,NA,NA,20,20,20,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900077",356,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1398","WGS84 UTM zone 10",664788.9,4518928.61,232,52,"volc","",0,30,40,10,20,11,4,25,NA,NA,0,0,"1",5,"",NA,NA,0.5,2,0,0,0,"CELE skeletons, Cheatgrass +, Thistle.",NA,NA,NA,20,0,0,0,125,89.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STY0900078",355,"STRAYLOR","7/16/2009 0:00:00","kw/bs",2004,"1399","WGS84 UTM zone 10",664797.08,4518731.07,235,34,"volc","",0,30,65,5,0.5,4,2,60,NA,NA,15,0,"1",5,"",NA,NA,0.5,1,4,0,4,"Cheatgrass +",NA,NA,NA,20,80,0,80,165,73.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200001",2131,"ZACA","6/18/2012 0:00:00","JM, EA",2007,"0618-1581","NAD83 UTM zone 10",832019.64,3841508.3,277,86,"SANDSTONE","",0.5,0,1,98,1,0,10,80,5,80,0,80,"1",0,"",NA,NA,1,2,6,6,0,"PLOT SURROUNDED BY TAGGED PSMA'S.  (#35, 171, 176).  VERY MINIMAL UNDERSTORY VEG.  MEDIUM CANOPY COVER DENSITY.  CONTROL",90,95,85,20,120,120,0,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200002",2132,"ZACA","6/19/2012 0:00:00","JM, EA",2007,"0619-1590","NAD83 UTM zone 10",832534.12,3841524.48,308,65,"SANDSTONE","",0,0.5,2,98,0.5,0.5,0.5,0.5,30,80,0,100,"1",0,"",NA,NA,4,1,3,3,0,"CONTROL",0.5,5,100,20,60,60,0,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200003",2133,"ZACA","6/21/2012 0:00:00","JM, EA",2007,"0621-1628","NAD83 UTM zone 10",832542.28,3841313.83,139,80,"SANDSTONE","",5,0,2,95,0.5,0,0.5,60,60,20,0,70,"1",0,"",NA,NA,0,1,3,3,0,"CONTROL WITH PSMA REGEN",60,10,80,20,60,60,0,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200004",2134,"ZACA","6/21/2012 0:00:00","JM, EA",2007,"0621-1630","NAD83 UTM zone 10",832111.43,3841212.67,10,60,"SANDSTONE","",0,1,1,98,0.5,0,0.5,10,60,50,0,100,"1",0,"",NA,NA,2,1,2,2,0,"MANY PSMA CONES.  MORE PSMA REGEN OBSERVED OUTSIDE PLOT.",10,10,100,20,40,40,0,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200021",2135,"ZACA","6/4/2012 0:00:00","JM, EA",2007,"100-1242","NAD83 UTM zone 10",822961.08,3819618.28,20,72,"SANDSTONE","",40,0,2,48,10,90,5,0.5,5,0,5,0,"1",5,"",NA,NA,0,0.5,0,0,0,"HIGH SEVERITY, MEDIUM AND LARGE OAKS ARE COMPLETELY BURNED.  PLOT WAS NOT LOGGED INTO GPS.",5,95,5,20,0,0,0,72,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200022",2136,"ZACA","6/4/2012 0:00:00","JM, EA",2007,"100-1241","NAD83 UTM zone 10",823162.28,3829608.46,140,82,"SANDSTONE","",80,15,1,5,0,0,0,0,5,0,0,45,"1",2,"",NA,NA,0,0.5,4,4,0,"LOW SEVERITY IN PLOT, HIGH OUTSIDE.  PSMA SEED SOURCE IS 87 DBH.  NOT LOGGED INTO GPS",0,5,5,20,80,80,0,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200023",2137,"ZACA","6/4/2012 0:00:00","JM, EA",2007,"100-1240","NAD83 UTM zone 10",823364.22,3829613.32,258,79,"SANDSTONE","",93,5,2,0.5,0,40,0.5,0,60,0,0,0.5,"1",5,"",NA,NA,0,1,0,0,0,"STEEP, FRAGILE SLOPE DOMINATED BY CEMO AND QUCH.  SOME PSMA'S ON RIDGE BELOW, SOME SNAGS WERE PSMA SAPLINGS.  NOT LOGGED INTO GPS",0.5,95,60,20,0,0,0,100,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200024",2138,"ZACA","6/4/2012 0:00:00","JM, EA",2007,"100-1239","NAD83 UTM zone 10",823559.07,3829617.34,354,100,"SANDSTONE","",80,0,1,19,0,71,0.5,0.5,8,0,1,0,"1",5,"",NA,NA,0,0,0,0,0,"ONLY CROWNS OF CONIFERS SURVIVING.  NOT LOGGED INTO GPS",0.5,70,8,20,0,0,0,140,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200025",2139,"ZACA","6/4/2012 0:00:00","JM, EA",2007,"100-1245","NAD83 UTM zone 10",822756.47,3829781.25,10,89,"SANDSTONE","",0.5,10,1,88,1,40,1,1,30,0,0.5,40,"1",3,"",NA,NA,1,0,0,0,0,"LARGE ROCK IN MIDDLE OF PLOT, 1/2 SPARSE OAKS UPHILL, 1/2 DENSE ELDER AND CEIN (RIPARIAN) BUT NO CONIFERS IN SIGHT.  PLOT NOT LOGGED INTO GPS.",2,35,30,20,0,0,0,85,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200026",2140,"ZACA","6/4/2012 0:00:00","JM, EA",2007,"100-1244","NAD83 UTM zone 10",822947.25,3829797.15,10,72,"SANDSTONE","",5,0.5,2,91,2,30,5,5,10,0,5,5,"1",4,"",NA,NA,0,1,2,2,0,"RIPARIAN PLOT, BOTTOM OF CANYON, LOTS OF ELDERBERRY AND BIG LEAF MAPLE.  LARGER BURNED QUCH JUST OUTSIDE PLOT AND UPHILL.  PLOT NOT LOGGED INTO GPS.",10,90,10,20,40,40,0,157,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200033",2128,"ZACA","7/10/2012 0:00:00","JM, EA",2007,"0710-1969","NAD83 UTM zone 10",827391.21,3847443.33,98,55,"SANDSTONE","",0.5,1,2,97,0.5,0,0,20,40,55,0,95,"1",2,"",NA,NA,2,1,6,6,0,"ERODING SLOPE, MANY PSMA CONES PRESENT",20,0.5,95,20,120,120,0,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200034",2141,"ZACA","5/29/2012 0:00:00","JM, EA",2007,"100-1205","NAD83 UTM zone 10",823336.34,3830249.73,282,80,"SANDSTONE","",0,0,1,99,0,11,5,83,0,0,5,0,"1",5,"",NA,NA,0,1.5,0,0,0,"MANY DEAD HARDWOODS AND GRASS.",85,10,0,20,0,0,0,109,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200036",2142,"ZACA","5/29/2012 0:00:00","JM, EA",2007,"100-1204","NAD83 UTM zone 10",823329.7,3830617.52,262,80,"SANDSTONE","",2,0,1,97,0,60,10,0.5,25,0,10,0,"1",5,"",NA,NA,0,0.5,3,0,3,"HIGH SEVERITY BURN, MOSTLY CEIN W/ QUCH RESPROUTS IN AREA AND SOME ELDERBERRY.  NOT MANY PSMA'S.",10,85,25,20,60,0,60,72,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200037",2143,"ZACA","5/29/2012 0:00:00","JM, EA",2007,"100-1190","NAD83 UTM zone 10",823736.14,3830619.14,48,98,"SANDSTONE","",70,1,1,28,0.5,1,0.5,0,40,0.5,0,40,"1",2,"",NA,NA,0.5,1,1,1,0,"",0.5,1,40,20,20,20,0,34,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200038",2144,"ZACA","5/29/2012 0:00:00","JM, EA",2007,"100-1201","NAD83 UTM zone 10",823328.99,3830818.52,62,70,"SANDSTONE","",5,0.5,1,95,0,30,0.5,15,8,0,2,3,"1",4,"",NA,NA,0,1,2,1,1,"QUCH'S MODERATELY BURNED AND RESPROUTING FURIOUSLY IN CANOPY.  LOTS OF OAK SEEDLINGS IN AREA, NO CONIFER SEEDLINGS SPOTTED.  RIPARIAN AREA IN CANYON BELOW IS BIG LEAF MAPLE, BAY, POISON OAK (MUCH DIFFERENT THAN CURRENT STAND).",15,30,8,20,40,20,20,125,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200040",2145,"ZACA","5/29/2012 0:00:00","JM, EA",2007,"100-1191","NAD83 UTM zone 10",823721.68,3830823.92,260,78,"SANDSTONE","",10,2,2,86,0.5,30,0.5,0.5,40,0,5,5,"1",5,"",NA,NA,0,1.5,2,2,0,"DENSE BRUSH",0.5,80,40,20,40,40,0,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200043",2146,"ZACA","5/29/2012 0:00:00","JM, EA",2007,"100-1195","NAD83 UTM zone 10",823520.35,3831022.91,182,81,"SANDSTONE","",20,0,1,79,0,20,5,0.5,5,0,0,0,"1",5,"",NA,NA,0,0.5,0,0,0,"OPEN AREA HIGH FIRE SEVERITY, LOW GROUND COVER.",5,20,5,20,0,0,0,60,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200084",2147,"ZACA","7/3/2012 0:00:00","JM, EA",2007,"0703-1798","NAD83 UTM zone 10",799215.44,3833314.82,202,50,"SANDSTONE","",5,80,2,13,0,95,0.5,0.5,0,0,0,0,"1",5,"",NA,NA,0,0,0,0,0,"OPEN SHRUBBY AREA",0.5,95,0,20,0,0,0,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200087",2148,"ZACA","7/3/2012 0:00:00","JM, EA",2007,"0703-1797","NAD83 UTM zone 10",798802.5,3833502.63,123,15,"SANDSTONE","",0,0,2,96,2,95,5,0,0,0,25,0,"1",5,"",NA,NA,0,1,3,0,3,"DENSE SHRUBS, HIGH SEVERITY BURN, MANY SNAGS.  PICO SEEDLINGS OBSERVED EN ROUTE TO PLOT BUT NO SEEDLINGS WITHING 20m OF PLOT.",5,90,0,20,60,0,60,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200089",2149,"ZACA","7/3/2012 0:00:00","JM, EA",2007,"0703-1795","NAD83 UTM zone 10",798397.42,3833684.87,168,44,"SANDSTONE","",40,0.5,1,57,2,25,0.5,20,0,0,0.5,0,"1",5,"",NA,NA,0,0.5,2,0,2,"CUT BRUSH PILE",45,45,0,20,40,0,40,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200090",2150,"ZACA","7/3/2012 0:00:00","JM, EA",2007,"0703-1796","NAD83 UTM zone 10",798597.03,3833687.63,216,20,"SANDSTONE","",0.5,98,1,0.5,1,90,0,0,0,0,0,0,"1",5,"",NA,NA,0,0.5,2,0,2,"",0,90,0,20,40,0,40,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200095",2151,"ZACA","5/26/2012 0:00:00","JM, EA",2007,"100-1131","NAD83 UTM zone 10",830861.55,3840242.81,50,60,"SANDSTONE","",8,0,2,90,0.5,5,0.5,0.5,85,0,1,1,"1",5,"",NA,NA,0,2,0,0,0,"",0.5,90,85,20,0,0,0,230,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAC1200096",2152,"ZACA","5/26/2012 0:00:00","JM, EA",2007,"100-1129","NAD83 UTM zone 10",831064.37,3840252.22,297,60,"SANDSTONE","",15,0,1,79,5,2,5,0,80,0,0,10,"1",1,"",NA,NA,0,2,0,0,0,"AREA LOOKS LIKE IT WAS THINNED AND LIGHTLY BURNED.  QUJO RESPROUTS FROM CUT STUMPS",0.5,80,80,20,0,0,0,180,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
