plot_id,contributor,longitude,latitude,fire_year,sample_year,time_since_fire,distance_seed_source,fire_severity_category,shrub_cover,grass_cover,forb_cover,canopy_cover,count_CONIF.ALLSP,plot_size_CONIF.ALLSP
SPA1000123,DJNY,-122.84812901712682,39.64370251786771,2003,2010,7,200,high,80,0,0.5,0,0,60
SPA1000126,DJNY,-122.82477243342578,39.64428395812147,2003,2010,7,32,high,35,40,10,0,3,60
SPA1000128,DJNY,-122.820145643548,39.64434437391122,2003,2010,7,30,high,35,0.5,0.5,10,14,60
SPA1000129,DJNY,-122.85747118307361,39.645325407286435,2003,2010,7,100,high,38,20,10,0,0,60
SPA1000130,DJNY,-122.85515951037095,39.645386341091104,2003,2010,7,400,high,4,0.5,20,0,0,60
SPA1000131,DJNY,-122.85292186660529,39.64538127678273,2003,2010,7,NA,high,46,10,3,0,0,60
SPA1000132,DJNY,-122.85053476330907,39.645558166415206,2003,2010,7,NA,high,32,25,8,0,0,60
SPA1000134,DJNY,-122.83184918555506,39.64595502514144,2003,2010,7,56,high,89,2,1,0,21,60
SPA1000137,DJNY,-122.82495375533462,39.646051521111566,2003,2010,7,20.8,high,10,20,15,0,4,60
SPA1000138,DJNY,-122.82256123962861,39.646120514412566,2003,2010,7,15,high,56,1,5,0,8,60
SPA1000139,DJNY,-122.82021742711225,39.64619367857945,2003,2010,7,11.9,high,10,2,5,0,1,60
SPA1000140,DJNY,-122.85758598666061,39.64708599004434,2003,2010,7,80,high,40,30,0.5,0,0,60
SPA1000141,DJNY,-122.85525988574463,39.647163036625464,2003,2010,7,NA,high,60,20,2,0,0,60
SPA1000142,DJNY,-122.85293655349646,39.647196159737135,2003,2010,7,NA,high,58,1,1,0,0,60
SPA1000143,DJNY,-122.85059317724175,39.64728092998643,2003,2010,7,NA,high,70,20,2,0,0,60
SPA1000144,DJNY,-122.83202216152775,39.64768345973728,2003,2010,7,96,high,87,3,5,0,0,60
SPA1000147,DJNY,-122.8226340708478,39.64790494419695,2003,2010,7,8.8,high,25,60,5,0,2,60
SPA1000149,DJNY,-122.85995837711049,39.64884634251091,2003,2010,7,5,high,64,2,2,5,29,60
SPA1000150,DJNY,-122.8553172238118,39.64895553613839,2003,2010,7,190,high,5,30,25,0,0,60
SPA1000156,DJNY,-122.83198822527855,39.64947304499425,2003,2010,7,40.3,high,65,15,20,0,21,60
SPA1000161,DJNY,-122.85541479698205,39.650738804508734,2003,2010,7,20,high,26,40,0.5,0,0,60
SPA1000166,DJNY,-122.84377624318459,39.65103414035225,2003,2010,7,200,high,24,0,5,0,0,60
SPA1000167,DJNY,-122.84144213814716,39.65102980625502,2003,2010,7,184,high,88,2,15,0,2,60
SPA1000171,DJNY,-122.84381476786479,39.65282049183562,2003,2010,7,293,high,22,10,35,0,4,60
SPA1000172,DJNY,-122.84149005346961,39.65286320525216,2003,2010,7,15,high,66,40,7,0,0,60
SPA1000173,DJNY,-122.84619699264573,39.65454464490748,2003,2010,7,150,high,57,0,5,0,2,60
SPA1000174,DJNY,-122.84383877210827,39.654637097959935,2003,2010,7,NA,high,9,1,2,0,1,60
SPA1000175,DJNY,-122.84628609323283,39.65636665230096,2003,2010,7,300,high,17,35,25,0,0,60
SPA1000176,DJNY,-122.84638707868713,39.65819317993971,2003,2010,7,70,high,13,20,25,0,1,60
SPA1000178,DJNY,-122.84170786232484,39.66008978822548,2003,2010,7,20.3,high,10,15,20,0,35,60
STR0084,DJNY,-121.10609000000001,40.83492999999997,2004,2016,12,229,high,40,20,15,0,0,60
STR0091,DJNY,-121.10375000000002,40.836759999999984,2004,2016,12,67.8,high,55,22,3,0,2,60
STR0101,DJNY,-121.10134000000001,40.83497999999999,2004,2016,12,8.5,high,7,85,5,0,0,60
STR0227,DJNY,-121.06799,40.82265000000001,2004,2016,12,3.5,high,70,15,0.5,0,1,60
STR0264,DJNY,-121.06085,40.82271999999996,2004,2016,12,112,high,70,2,3,0,0,60
STR0265,DJNY,-121.06083999999998,40.82092000000006,2004,2016,12,220,high,40,35,5,0,0,60
STY0900001,DJNY,-121.11336171684849,40.8457042795023,2004,2009,5,52.78,high,0,50,15,0,0,60
STY0900002,DJNY,-121.10386637431019,40.84577337817543,2004,2009,5,5.83,high,3,40,20,0,0,60
STY0900005,DJNY,-121.113340800276,40.84389103413085,2004,2009,5,90,high,20,10,5,0,0,60
STY0900006,DJNY,-121.10856918414484,40.84392339681203,2004,2009,5,39.57,high,30,15,20,0,0,60
STY0900007,DJNY,-121.10622088361734,40.843951154496764,2004,2009,5,62.82,high,0,30,30,0,1,60
STY0900008,DJNY,-121.11335047989421,40.8420445096634,2004,2009,5,25.62,high,30,15,0.5,0,0,60
STY0900009,DJNY,-121.11092821186439,40.842123128389176,2004,2009,5,80.31,high,1,40,19,5,0,60
STY0900011,DJNY,-121.11328345656823,40.840280231868874,2004,2009,5,8.67,high,35,10,15,0,0,60
STY0900012,DJNY,-121.10616869257309,40.840343768382176,2004,2009,5,18.33,high,15,15,20,0,4,60
STY0900013,DJNY,-121.10379023701535,40.84037278359069,2004,2009,5,38,high,20,25,15,0,0,60
STY0900014,DJNY,-121.10142871277027,40.84039031833965,2004,2009,5,141.36,high,25,30,20,0,0,60
STY0900016,DJNY,-121.11088051433413,40.83851131168168,2004,2009,5,58.89,high,6,20,20,0,0,60
STY0900017,DJNY,-121.1085051114854,40.83852290945606,2004,2009,5,60.05,high,35,10,5,0,0,60
STY0900018,DJNY,-121.10377475373579,40.838569354183385,2004,2009,5,49.68,high,18,15,7,3,0,60
STY0900019,DJNY,-121.09902736903182,40.83860550553807,2004,2009,5,144.19,high,25,5,9,0,0,60
STY0900020,DJNY,-121.10848825840681,40.836742246652015,2004,2009,5,100,high,0,45,5,0,0,60
STY0900021,DJNY,-121.103750834158,40.83676227252927,2004,2009,5,70.8,high,80,3,2,0,0,60
STY0900023,DJNY,-121.1131728723544,40.83487087400028,2004,2009,5,5.59,high,3,7,15,5,5,60
STY0900025,DJNY,-121.10609460800524,40.83496410150819,2004,2009,5,120,high,20,10,20,0,0,60
STY0900027,DJNY,-121.10135558089507,40.83497409474642,2004,2009,5,104.18,high,1,30,19,0,0,60
STY0900028,DJNY,-121.11079006929207,40.83309282287182,2004,2009,5,32.89,high,1,13,25,0,0,60
STY0900029,DJNY,-121.10606855904136,40.833142031098575,2004,2009,5,101,high,40,25,10,0,0,60
STY0900030,DJNY,-121.09894209229704,40.83322258875369,2004,2009,5,171.81,high,25,5,20,0,0,60
STY0900031,DJNY,-121.0965785363203,40.833249540284676,2004,2009,5,35.9,high,10,20,10,0,0,60
STY0900033,DJNY,-121.10840514306204,40.83132297502857,2004,2009,5,20.09,high,5,10,15,0,0,60
STY0900036,DJNY,-121.10599003755446,40.82953456686542,2004,2009,5,9.79,high,40,9,20,0,5,60
STY0900037,DJNY,-121.10127669300303,40.82959317243807,2004,2009,5,85.76,high,20,25,15,0,2,60
STY0900038,DJNY,-121.09652738542214,40.82964432585234,2004,2009,5,29.49,high,1,4,20,0,0,60
STY0900039,DJNY,-121.07520945866582,40.829806651607555,2004,2009,5,5.3,high,40,3,7,0,0,60
STY0900040,DJNY,-121.07046478236775,40.82984446723182,2004,2009,5,31,high,71,1,0.5,0,3,60
STY0900042,DJNY,-121.09414087550842,40.82786037662577,2004,2009,5,48.59,high,10,20,10,0,0,60
STY0900043,DJNY,-121.089389003897,40.827893538891004,2004,2009,5,11.87,high,2,20,8,0,0,60
STY0900045,DJNY,-121.0798636004073,40.82797458832209,2004,2009,5,37.9,high,0.5,20,15,0,0,60
STY0900046,DJNY,-121.07755045950199,40.827999107446324,2004,2009,5,31,high,20,7,10,0,0,60
STY0900047,DJNY,-121.07280617050236,40.82802801893951,2004,2009,5,59,high,6,8,8,0,0,60
STY0900048,DJNY,-121.070433766231,40.828051404833154,2004,2009,5,15.4,high,4,27,4,0,0,60
STY0900050,DJNY,-121.09410606354263,40.82606157878659,2004,2009,5,14.23,high,0,15,15,0,1,60
STY0900051,DJNY,-121.07041512457015,40.82624053345907,2004,2009,5,287,high,0,85,5,0,0,60
STY0900052,DJNY,-121.09640998139328,40.82425519578955,2004,2009,5,60.75,high,0,25,5,0,0,60
STY0900053,DJNY,-121.09407396732054,40.82426318563754,2004,2009,5,51.87,high,2,10,18,0,0,60
STY0900055,DJNY,-121.07038436871792,40.82443846666023,2004,2009,5,110,high,3,19,8,0,0,60
STY0900056,DJNY,-121.06798140178917,40.82265973911359,2004,2009,5,42,high,18,15,3,NA,0,60
STY0900057,DJNY,-121.06086917690945,40.822728818778344,2004,2009,5,75.54,high,50,0,0,0,0,60
STY0900058,DJNY,-121.05849282386016,40.82274765985516,2004,2009,5,6.32,high,41,30,9,0,0,60
STY0900059,DJNY,-121.07506662936008,40.82080551072871,2004,2009,5,276,high,6,13,20,NA,0,60
STY0900061,DJNY,-121.06796229999293,40.820866874052314,2004,2009,5,21,high,3,20,9,0,0,60
STY0900062,DJNY,-121.06083671577923,40.820928973223,2004,2009,5,220,high,26,20,24,0,0,60
STY0900063,DJNY,-121.07504759557645,40.81900363859647,2004,2009,5,31.7,high,4,20,15,0,0,60
STY0900064,DJNY,-121.0726762942442,40.819000067640275,2004,2009,5,30,high,1,45,15,0,0,60
STY0900065,DJNY,-121.06318773170244,40.81910549310351,2004,2009,5,68.85,high,6,80,4,0,0,60
STY0900066,DJNY,-121.06080587695003,40.81913041553354,2004,2009,5,140,high,42,30,3,0,0,60
STY0900071,DJNY,-121.048858746481,40.81201438392432,2004,2009,5,60,high,30,10,5,0,0,60
STY0900072,DJNY,-121.04648361950751,40.81203678356206,2004,2009,5,75,high,10,20,5,0,0,60
STY0900076,DJNY,-121.04878910222969,40.80662322856601,2004,2009,5,6,high,5,40,5,0,0,60
STY0900077,DJNY,-121.04640301123469,40.80483569124317,2004,2009,5,89.39,high,11,25,4,0,0,60
STY0900078,DJNY,-121.04635826221269,40.80305553803089,2004,2009,5,73.13,high,4,60,2,0,0,60
