"OldPLOTID","Regen_Plot","modal_ht_ft","Species","Cover","ID","modal_ht_cm","comments"
,"FRD0900121",,"ARPA6",0.50,1248,50.00,
,"FRD0900071",,"CHFO",40.00,1249,40.00,
,"FRD0900093",,"CHFO",30.00,1250,30.00,
,"FRD0900069",,"SAMBU",2.00,1251,190.00,
,"FRD0900070",,"CHFO",10.00,1252,30.00,
,"FRD0900044",,"CHFO",55.00,1253,30.00,
,"FRD0900067",,"CHFO",40.00,1254,30.00,
,"FRD0900068",,"ALINT",5.00,1255,250.00,
,"FRD0900068",,"RINE",5.00,1256,165.00,
,"FRD0900045",,"SAMBU",5.00,1257,120.00,
,"FRD0900089",,"CEIN3",15.00,1258,200.00,
,"FRD0900089",,"RIVE",0.50,1259,60.00,
,"FRD0900134",,"CEIN3",15.00,1260,65.00,
,"FRD0900134",,"CHFO",25.00,1261,40.00,
,"FRD0900135",,"CHFO",25.00,1262,30.00,
,"FRD0900132",,"ARPA6",1.00,1263,65.00,
,"FRD0900132",,"CHFO",5.00,1264,30.00,
,"FRD0900087",,"CHFO",60.00,1266,40.00,
,"FRD0900066",,"CHFO",20.00,1267,30.00,
,"FRD0900066",,"RINE",1.00,1268,50.00,
,"FRD0900088",,"CHFO",15.00,1269,30.00,
,"FRD0900065",,"CHFO",55.00,1270,30.00,
,"FRD0900064",,"CHFO",10.00,1271,40.00,
,"FRD0900064",,"CEIN3",60.00,1272,220.00,
,"FRD0900062",,"CHFO",28.00,1273,30.00,
,"FRD0900063",,"CEIN3",35.00,1274,60.00,
,"FRD0900063",,"CHFO",3.00,1275,30.00,
,"FRD0900023",,"ARPA6",5.00,1276,55.00,
,"FRD0900023",,"CECO",5.00,1277,75.00,
,"FRD0900023",,"CHFO",15.00,1278,30.00,
,"FRD0900022",,"ARPA6",20.00,1279,100.00,
,"FRD0900022",,"CHFO",20.00,1280,30.00,
,"FRD0900022",,"CECO",15.00,1281,80.00,
,"FRD0900037",,"RIRO",1.00,1282,20.00,
,"FRD0900037",,"CECO",0.50,1283,30.00,
,"FRD0900036",,"CECO",3.00,1284,20.00,
,"FRD0900046",,"CHFO",1.00,1285,30.00,
,"FRD0900046",,"CECO",1.00,1286,40.00,
,"FRD0900048",,"CHFO",8.00,1287,40.00,
,"FRD0900048",,"CECO",0.50,1288,40.00,
,"FRD0900047",,"CHFO",25.00,1289,30.00,
,"FRD0900047",,"ARPA6",0.50,1290,30.00,
,"FRD0900047",,"CECO",0.50,1291,20.00,
,"FRD0900050",,"CHFO",25.00,1292,30.00,
,"FRD0900049",,"CHFO",45.00,1293,30.00,
,"FRD0900074",,"UNK_2",5.00,1294,102.00,
,"FRD0900074",,"RIRO",1.00,1295,30.00,
,"FRD0900074",,"CECO",1.00,1296,20.00,
,"FRD0900052",,"CECO",1.00,1297,30.00,
,"FRD0900096",,"SAMBU",1.00,1298,100.00,
,"FRD0900082",,"CEIN3",4.00,1299,120.00,
,"FRD0900081",,"CHFO",2.00,1300,30.00,
,"FRD0900081",,"ARPA6",1.00,1301,50.00,
,"FRD0900081",,"CEIN3",1.00,1302,120.00,
,"FRD0900095",,"CECO",0.50,1303,50.00,
,"FRD0900094",,"CECO",1.00,1304,30.00,
,"FRD0900073",,"CECO",1.00,1305,40.00,
,"FRD0900103",,"CHFO",10.00,1306,30.00,
,"FRD0900103",,"CEIN3",10.00,1307,50.00,
,"FRD0900103",,"ARPA6",1.00,1308,40.00,
,"FRD0900080",,"CHFO",30.00,1309,30.00,
,"FRD0900123",,"CHFO",2.00,1310,90.00,
,"FRD0900123",,"CEIN3",88.00,1311,40.00,
,"FRD0900123",,"ARPA6",0.50,1312,50.00,
,"FRD0900120",,"CEIN3",1.00,1313,50.00,
,"FRD0900120",,"CECO",0.50,1314,20.00,
,"FRD0900120",,"RIRO",0.50,1315,30.00,
,"FRD0900105",,"CHFO",94.00,1316,40.00,
,"FRD0900105",,"CEIN3",1.00,1317,140.00,
,"FRD0900106",,"CHFO",40.00,1318,35.00,
,"FRD0900102",,"CEIN3",10.00,1319,50.00,
,"FRD0900102",,"CHFO",0.50,1320,30.00,
,"FRD0900129",,"CHFO",1.00,1321,40.00,
,"FRD0900115",,"CHFO",77.00,1322,40.00,
,"FRD0900128",,"CHFO",20.00,1323,45.00,
,"FRD0900108",,"SALU",5.00,1324,200.00,
,"FRD0900108",,"SASC",10.00,1325,320.00,
,"FRD0900108",,"ALINT",1.00,1326,118.00,
,"FRD0900108",,"CEIN3",1.00,1327,100.00,
,"FRD0900090",,"CHFO",20.00,1328,65.00,
,"FRD0900090",,"CEIN3",10.00,1329,170.00,
,"FRD0900090",,"RINE",0.50,1330,20.00,
,"FRD0900124",,"CHFO",20.00,1331,30.00,
,"FRD0900124",,"CEIN3",20.00,1332,100.00,
,"FRD0900124",,"ARPA6",0.50,1333,25.00,
,"FRD0900125",,"CHFO",5.00,1334,40.00,
,"FRD0900061",,"CEIN3",25.00,1335,100.00,
,"FRD0900061",,"CHFO",5.00,1336,30.00,
,"FRD0900060",,"CHFO",30.00,1337,30.00,
,"FRD0900059",,"CEIN3",25.00,1338,70.00,
,"FRD0900059",,"CHFO",0.50,1339,30.00,
,"FRD0900042",,"CHFO",60.00,1340,30.00,
,"FRD0900042",,"CEIN3",1.00,1341,70.00,
,"FRD0900043",,"CHFO",2.00,1342,20.00,
,"FRD0900043",,"RINE",0.50,1343,20.00,
,"FRD0900028",,"CEIN3",20.00,1344,130.00,
,"FRD0900028",,"ARPA6",0.50,1345,40.00,
,"FRD0900027",,"RIRO",0.50,1346,20.00,
,"FRD0900027",,"CEIN3",55.00,1347,130.00,
,"FRD0900021",,"CEIN3",50.00,1348,130.00,
,"FRD0900021",,"CHFO",15.00,1349,30.00,
,"FRD0900020",,"CEIN3",30.00,1350,160.00,
,"FRD0900019",,"CEIN3",10.00,1351,160.00,
,"FRD0900019",,"CHFO",50.00,1352,30.00,
,"FRD0900107",,"CHFO",30.00,1353,30.00,
,"FRD0900107",,"ARPA6",0.50,1354,40.00,
,"FRD0900107",,"CEIN3",2.00,1355,95.00,
,"FRD0900058",,"CHFO",25.00,1356,30.00,
,"FRD0900058",,"ARPA6",10.00,1357,80.00,
,"FRD0900058",,"CEIN3",3.00,1358,100.00,
,"FRD0900058",,"CECO",2.00,1359,70.00,
,"FRD0900100",,"CEIN3",75.00,1361,240.00,
,"FRD0900101",,"CHFO",5.00,1362,30.00,
,"FRD0900117",,"ARPA6",5.00,1363,90.00,
,"FRD0900117",,"CHFO",15.00,1364,40.00,
,"FRD0900055",,"CHFO",50.00,1365,30.00,
,"FRD0900056",,"CHFO",3.00,1366,30.00,
,"FRD0900079",,"CHFO",30.00,1367,30.00,
,"FRD0900078",,"CHFO",5.00,1368,40.00,
,"FRD0900078",,"CEIN3",20.00,1369,130.00,
,"FRD0900099",,"CEIN3",50.00,1370,160.00,
,"FRD0900084",,"CEIN3",5.00,1371,80.00,
,"FRD0900084",,"CHFO",25.00,1372,30.00,
,"FRD0900083",,"CHFO",5.00,1373,40.00,
,"FRD0900083",,"CEIN3",50.00,1374,100.00,
,"FRD0900083",,"ARPA6",0.50,1375,40.00,
,"FRD0900119",,"CEIN3",15.00,1376,170.00,
,"FRD0900118",,"CHFO",5.00,1377,30.00,
,"FRD0900118",,"CEIN3",5.00,1378,115.00,
,"FRD0900086",,"CEIN3",25.00,1379,225.00,
,"FRD0900086",,"CECO",2.00,1380,95.00,
,"FRD0900085",,"CHFO",25.00,1381,40.00,
,"FRD0900026",,"CHFO",60.00,1382,30.00,
,"FRD0900026",,"CECO",5.00,1383,50.00,
,"FRD0900007",,"RIRO",5.00,1384,35.00,
,"FRD0900007",,"SAMBU",15.00,1385,160.00,
,"FRD0900007",,"CECO",5.00,1386,60.00,
,"FRD0900008",,"ARPA6",30.00,1387,70.00,
,"FRD0900008",,"CECO",50.00,1388,50.00,
,"FRD0900008",,"CHFO",2.00,1389,20.00,
,"FRD0900008",,"CEIN3",2.00,1390,70.00,
,"FRD0900008",,"RIRO",1.00,1391,20.00,
,"FRD0900009",,"CECO",88.00,1392,60.00,
,"FRD0900009",,"ARPA6",1.00,1393,50.00,
,"FRD0900009",,"CHFO",1.00,1394,30.00,
,"FRD0900009",,"RIRO",0.50,1395,20.00,
,"FRD0900010",,"CECO",12.00,1396,40.00,
,"FRD0900010",,"CHFO",12.00,1397,20.00,
,"FRD0900010",,"ARPA6",1.00,1398,50.00,
,"FRD0900013",,"CHFO",15.00,1399,30.00,
,"FRD0900013",,"CECO",15.00,1400,50.00,
,"FRD0900013",,"SAMBU",0.50,1401,30.00,
,"FRD0900013",,"RIRO",0.50,1402,20.00,
,"FRD0900111",,"CHFO",89.00,1403,30.00,
,"FRD0900126",,"CHFO",49.00,1404,30.00,
,"FRD0900109",,"CEIN3",7.00,1405,80.00,
,"FRD0900110",,"CHFO",0.50,1406,10.00,
,"FRD0900131",,"CHFO",4.00,1407,30.00,
,"FRD0900130",,"CEIN3",5.00,1408,60.00,
,"FRD0900012",,"CECO",2.00,1409,50.00,
,"FRD0900012",,"PREM",2.00,1410,100.00,
,"FRD0900012",,"ARPA6",0.50,1411,30.00,
,"FRD0900012",,"SAMBU",3.00,1412,102.00,
,"FRD0900012",,"RIRO",0.50,1413,20.00,
,"FRD0900015",,"CECO",40.00,1414,75.00,
,"FRD0900015",,"RIRO",20.00,1415,40.00,
,"FRD0900015",,"PRVI",0.50,1416,40.00,
,"FRD0900015",,"SAMBU",0.50,1417,70.00,
,"FRD0900011",,"CECO",84.00,1418,120.00,
,"FRD0900011",,"RIRO",1.00,1419,30.00,
,"FRD0900011",,"SAMBU",0.50,1420,170.00,
,"FRD0900017",,"SAMBU",10.00,1421,155.00,
,"FRD0900017",,"UNK_2",15.00,1422,175.00,
,"FRD0900014",,"UNK_2",0.50,1423,90.00,
,"FRD0900014",,"RIRO",0.50,1424,5.00,
,"FRD0900024",,"RIRO",2.00,1425,40.00,
,"FRD0900024",,"CECO",5.00,1426,40.00,
,"FRD0900024",,"ARPA6",1.00,1427,20.00,
,"FRD0900024",,"UNK_2",2.00,1428,,
,"FRD0900024",,"UNK_2",2.00,1429,,
,"FRD0900016",,"CECO",10.00,1430,80.00,
,"FRD0900016",,"UNK_2",10.00,1431,,
,"FRD0900016",,"RIRO",20.00,1432,70.00,
,"FRD0900025",,"CECO",30.00,1433,100.00,
,"FRD0900025",,"RIRO",0.50,1434,30.00,
,"FRD0900025",,"UNK_2",3.00,1435,100.00,
,"DEP0900011",,"CELE",15.00,1436,130.00,
,"DEP0900011",,"CHFO",5.00,1437,30.00,
,"DEP0900011",,"ADFA",10.00,1438,115.00,
,"DEP0900011",,"PRSU2",5.00,1439,110.00,
,"DEP0900011",,"RHRU",2.00,1440,125.00,
,"DEP0900011",,"LEGL",5.00,1441,130.00,
,"DEP0900011",,"CEIN3",2.00,1442,170.00,
,"DEP0900027",,"CELE",5.00,1443,225.00,
,"DEP0900027",,"UNK_2",10.00,1444,150.00,
,"DEP0900027",,"RIVI3",10.00,1445,320.00,
,"DEP0900027",,"UMCA",10.00,1446,300.00,
,"DEP0900027",,"LEGL",2.00,1447,200.00,
,"DEP0900028",,"CELE",10.00,1448,210.00,
,"DEP0900028",,"RIVI3",15.00,1449,320.00,
,"DEP0900028",,"LEGL",10.00,1450,175.00,
,"DEP0900031",,"CELE",5.00,1452,190.00,
,"DEP0900031",,"PREM",5.00,1453,165.00,
,"DEP0900031",,"LEGL",10.00,1454,195.00,
,"DEP0900042",,"LEGL",10.00,1455,220.00,
,"DEP0900042",,"RIVI3",15.00,1456,290.00,
,"DEP0900042",,"CELE",10.00,1457,220.00,
,"DEP0900042",,"PODE",5.00,1458,350.00,
,"DEP0900041",,"CECU",5.00,1459,135.00,
,"DEP0900041",,"ADFA",10.00,1460,160.00,
,"DEP0900041",,"CELE",5.00,1461,105.00,
,"DEP0900041",,"LEGL",5.00,1462,115.00,
,"DEP0900041",,"SAMBU",5.00,1463,220.00,
,"DEP0900016",,"CHFO",2.00,1464,15.00,
,"DEP0900016",,"CEIN3",5.00,1465,45.00,
,"DEP0900016",,"ARNE",10.00,1466,55.00,
,"DEP0900016",,"RIRO",2.00,1467,70.00,
,"DEP0900016",,"CELE",1.00,1468,60.00,
,"DEP0900016",,"ROCA",1.00,1469,50.00,
,"DEP0900022",,"CELE",10.00,1471,170.00,
,"DEP0900022",,"LEGL",15.00,1472,160.00,
,"DEP0900022",,"ADFA",19.00,1473,110.00,
,"DEP0900022",,"RIVI3",1.00,1474,150.00,
,"DEP0900009",,"CHFO",1.00,1475,20.00,
,"DEP0900009",,"CELE",35.00,1476,175.00,
,"DEP0900009",,"ARVI",2.00,1477,70.00,
,"DEP0900009",,"ADFA",2.00,1478,165.00,
,"DEP0900009",,"CEIN3",1.00,1479,152.00,
,"DEP0900009",,"CECO",0.50,1480,70.00,
,"DEP0900008",,"RHRU",5.00,1481,240.00,
,"DEP0900008",,"CEBE",40.00,1482,300.00,
,"DEP0900008",,"RHRU",3.00,1483,75.00,
,"DEP0900008",,"PREM",3.00,1484,145.00,
,"DEP0900008",,"CHFO",5.00,1485,20.00,
,"DEP0900008",,"ARVI",1.00,1486,60.00,
,"DEP0900006",,"CEIN3",2.00,1487,50.00,
,"DEP0900006",,"RIRO",15.00,1488,170.00,
,"DEP0900006",,"ARVI",2.00,1489,120.00,
,"DEP0900007",,"CHFO",35.00,1490,20.00,
,"DEP0900007",,"ARVI",1.00,1491,50.00,
,"DEP0900007",,"UNK_2",2.00,1492,110.00,
,"DEP0900033",,"CECU",7.00,1493,125.00,
,"DEP0900033",,"ARVI",1.00,1494,30.00,
,"DEP0900033",,"LEGL",10.00,1495,200.00,
,"DEP0900033",,"ADFA",3.00,1496,130.00,
,"DEP0900032",,"ARVI",1.00,1497,45.00,
,"DEP0900032",,"ADFA",15.00,1498,190.00,
,"DEP0900032",,"CECU",10.00,1499,175.00,
,"DEP0900032",,"LEGL",10.00,1500,185.00,
,"DEP0900032",,"CELE",5.00,1501,135.00,
,"DEP0900002",,"CEIN3",30.00,1502,145.00,
,"DEP0900002",,"CHFO",10.00,1503,30.00,
,"DEP0900004",,"CEIN3",20.00,1504,135.00,
,"DEP0900004",,"ROCA",10.00,1505,25.00,
,"DEP0900004",,"CHFO",0.50,1506,20.00,
,"DEP0900004",,"RIRO",0.50,1507,30.00,
,"DEP0900010",,"CELE",35.00,1508,175.00,
,"DEP0900001",,"CHFO",50.00,1509,30.00,
,"DEP0900001",,"CEIN3",10.00,1510,60.00,
,"DEP0900001",,"ARVI",5.00,1511,55.00,
,"DEP0900019",,"CELE",10.00,1512,180.00,
,"DEP0900019",,"RHRU",2.00,1513,170.00,
,"DEP0900018",,"CELE",20.00,1514,125.00,
,"DEP0900018",,"ARVI",5.00,1515,40.00,
,"DEP0900018",,"ADFA",10.00,1516,155.00,
,"DEP0900012",,"ARPA6",25.00,1520,160.00,
,"DEP0900012",,"ADFA",20.00,1521,180.00,
,"DEP0900017",,"ADFA",15.00,1522,120.00,
,"DEP0900017",,"CELE",10.00,1523,75.00,
,"DEP0900017",,"ARVI",5.00,1524,55.00,
,"DEP0900017",,"CHFO",1.00,1525,30.00,
,"DEP0900023",,"CELE",25.00,1526,200.00,
,"DEP0900023",,"UNK_2",5.00,1527,340.00,
,"DEP0900023",,"LEGL",5.00,1528,190.00,
,"SHR0900017",,"ARNE",2.00,1529,30.00,
,"SHR0900016",,"QUVA",1.00,1530,60.00,
,"SHR0900015",,"ARNE",0.50,1531,15.00,
,"SHR0900015",,"QUVA",91.00,1532,75.00,
,"SHR0900015",,"CECO",0.50,1533,15.00,
,"SHR0900012",,"ARNE",8.00,1534,30.00,
,"SHR0900012",,"QUVA",3.00,1535,75.00,
,"SHR0900012",,"CECO",1.00,1536,30.00,
,"SHR0900013",,"QUVA",6.00,1537,60.00,
,"SHR0900013",,"CECO",2.00,1538,30.00,
,"SHR0900013",,"SYMO",0.50,1539,15.00,
,"SHR0900013",,"SASC",3.00,1540,120.00,
,"SHR0900013",,"RINE",0.50,1541,30.00,
,"SHR0900013",,"CHSE11",0.50,1542,15.00,
,"SHR0900013",,"ARNE",0.50,1543,15.00,
,"SHR0900014",,"QUVA",2.00,1544,60.00,
,"SHR0900014",,"CECO",36.00,1545,75.00,
,"SHR0900014",,"SYMO",0.50,1546,45.00,
,"SHR0900014",,"ARPA6",0.50,1547,60.00,
,"SHR0900010",,"CECO",4.00,1548,45.00,
,"SHR0900010",,"QUVA",0.50,1549,30.00,
,"SHR0900005",,"SASC",51.00,1550,120.00,
,"SHR0900005",,"CECO",7.00,1551,180.00,
,"SHR0900005",,"QUVA",2.00,1552,60.00,
,"SHR0900005",,"SYMO",1.00,1553,30.00,
,"SHR0900005",,"RINE",1.00,1554,60.00,
,"PNT1000085",,"CEIN3",75.00,1555,250.00,
,"PNT1000085",,"TODI",0.50,1556,150.00,
,"PNT1000085",,"RUAR",1.00,1557,200.00,
,"PNT1000071",,"ARVI",13.00,1558,170.00,
,"PNT1000071",,"CEIN3",1.00,1559,200.00,
,"PNT1000071",,"TODI",0.50,1560,100.00,
,"PNT1000071",,"PRVI",6.00,1561,150.00,
,"PNT1000071",,"UNK_2",65.00,1562,80.00,
,"PNT1000068",,"CEIN3",30.00,1563,200.00,
,"PNT1000068",,"ARVI",5.00,1564,120.00,
,"PNT1000068",,"TODI",5.00,1565,50.00,
,"PNT1000066",,"CEIN3",40.00,1566,300.00,
,"PNT1000066",,"TODI",22.00,1567,180.00,
,"PNT1000066",,"RUUR",0.50,1568,250.00,
,"PNT1000066",,"ROWO",0.50,1569,35.00,
,"PNT1000058",,"RUAR",3.00,1570,230.00,
,"PNT1000058",,"CEIN3",65.00,1571,250.00,
,"PNT1000058",,"TODI",1.00,1572,40.00,
,"PNT1000077",,"ARVI",3.00,1573,220.00,
,"PNT1000077",,"TODI",7.00,1574,150.00,
,"PNT1000077",,"CEIN3",15.00,1575,200.00,
,"PNT1000077",,"RUAR",0.50,1576,100.00,
,"PNT1000034",,"CEIN3",55.00,1577,300.00,
,"PNT1000034",,"RUUR",4.00,1578,150.00,
,"PNT1000034",,"TODI",3.00,1579,100.00,
,"PNT1000034",,"ROWO",1.00,1580,200.00,
,"PNT1000072",,"RHRU",8.00,1581,130.00,
,"PNT1000072",,"TODI",5.00,1582,150.00,
,"PNT1000072",,"CEIN3",35.00,1583,250.00,
,"PNT1000127",,"RUAR",40.00,1584,250.00,
,"PNT1000127",,"CEIN3",70.00,1585,300.00,
,"PNT1000127",,"TODI",1.00,1586,100.00,
,"PNT1000114",,"CEIN3",15.00,1588,150.00,
,"PNT1000114",,"TODI",1.00,1589,50.00,
,"PNT1000114",,"RUAR",0.50,1590,15.00,
,"PNT1000067",,"ARVI",8.00,1591,130.00,
,"PNT1000067",,"CELE",25.00,1592,30.00,
,"PNT1000084",,"TODI",1.00,1593,30.00,
,"PNT1000084",,"CEIN3",46.00,1594,300.00,
,"PNT1000084",,"RUAR",3.00,1595,150.00,
,"PNT1000084",,"ROWO",0.50,1596,50.00,
,"PNT1000055",,"RUAR",1.00,1597,100.00,
,"PNT1000055",,"CEIN3",39.00,1598,300.00,
,"PNT1000038",,"TODI",3.00,1599,190.00,
,"PNT1000038",,"RUPA",6.00,1600,70.00,
,"PNT1000038",,"CEIN3",1.00,1601,200.00,
,"PNT1000020",,"CEIN3",55.00,1602,320.00,
,"PNT1000020",,"RUAR",4.00,1603,150.00,
,"PNT1000020",,"TODI",1.00,1604,70.00,
,"PNT1000020",,"SOCA8",0.50,1605,70.00,
,"PNT1000029",,"ARVI",20.00,1606,210.00,
,"PNT1000029",,"CEIN3",4.50,1607,220.00,
,"PNT1000029",,"RUAR",0.50,1608,60.00,
,"PNT1000120",,"CEIN3",60.00,1609,300.00,
,"PNT1000120",,"RUAR",5.00,1610,200.00,
,"PNT1000126",,"CEIN3",40.00,1611,220.00,
,"PNT1000096",,"ARVI",16.00,1612,100.00,
,"PNT1000096",,"CEIN3",1.00,1613,220.00,
,"PNT1000001",,"CEIN3",5.50,1614,250.00,
,"PNT1000001",,"ARVI",0.50,1615,150.00,
,"PNT1000001",,"RUAR",1.00,1616,100.00,
,"PNT1000005",,"CEIN3",17.00,1617,300.00,
,"PNT1000005",,"TODI",1.00,1618,40.00,
,"PNT1000005",,"ARVI",2.00,1619,200.00,
,"PNT1000003",,"CEIN3",0.50,1620,20.00,
,"PNT1000002",,"CEIN3",50.00,1621,350.00,
,"PNT1000139",,"CEIN3",18.00,1635,250.00,
,"PNT1000139",,"TODI",1.00,1636,30.00,
,"PNT1000139",,"RUAR",1.00,1637,140.00,
,"PNT1000130",,"RUAR",80.00,1638,300.00,
,"PNT1000130",,"TODI",1.00,1639,40.00,
,"PNT1000130",,"CEIN3",50.00,1640,350.00,
,"PNT1000105",,"CEIN3",62.00,1641,300.00,
,"PNT1000105",,"RUAR",2.00,1642,250.00,
,"PNT1000105",,"RUUR",1.00,1643,250.00,
,"PNT1000090",,"CEIN3",35.00,1644,150.00,
,"PNT1000090",,"TODI",0.50,1645,40.00,
,"PNT1000113",,"CEIN3",50.00,1646,300.00,
,"PNT1000113",,"RUAR",0.50,1647,200.00,
,"PNT1000113",,"RUUR",0.50,1648,150.00,
,"PNT1000131",,"RUAR",8.00,1649,200.00,
,"PNT1000131",,"CEIN3",54.00,1650,250.00,
,"PNT1000131",,"ARVI",1.00,1651,170.00,
,"PNT1000106",,"ARVI",2.00,1653,150.00,
,"PNT1000106",,"CEIN3",5.00,1654,250.00,
,"PNT1000106",,"UNK_2",1.00,1655,150.00,
,"PNT1000043",,"TODI",5.00,1656,100.00,
,"PNT1000043",,"CEIN3",55.00,1657,250.00,
,"PNT1000023",,"CEIN3",10.00,1658,250.00,
,"PNT1000135",,"CEIN3",30.00,1659,350.00,
,"PNT1000135",,"RUUR",2.00,1660,100.00,
,"PNT1000135",,"ARVI",1.00,1661,75.00,
,"PNT1000088",,"ARVI",10.00,1662,180.00,
,"PNT1000088",,"CECO",60.00,1663,50.00,
,"PNT1000132",,"ROWO",0.50,1674,20.00,
,"PNT1000132",,"CEIN3",62.00,1675,250.00,
,"PNT1000132",,"TODI",1.00,1676,40.00,
,"PNT1000132",,"RUAR",2.00,1677,175.00,
,"PNT1000132",,"RIBES",0.50,1678,100.00,
,"PNT1000016",,"TODI",0.50,1679,35.00,
,"PNT1000016",,"ARVI",2.00,1680,115.00,
,"PNT1000134",,"RUAR",20.00,1681,260.00,
,"PNT1000134",,"CEIN3",65.00,1682,300.00,
,"PNT1000134",,"ARVI",7.00,1683,130.00,
,"PNT1000134",,"RUUR",1.00,1684,200.00,
,"PNT1000076",,"PRVI",3.00,1685,150.00,
,"PNT1000076",,"CEIN3",12.00,1687,200.00,
,"PNT1000076",,"TODI",4.00,1688,100.00,
,"PNT1000076",,"ARVI",10.00,1689,180.00,
,"PNT1000076",,"RUAR",1.00,1690,100.00,
,"PNT1000024",,"TODI",0.50,1691,20.00,
,"PNT1000024",,"CEIN3",65.00,1692,220.00,
,"PNT1000024",,"ROWO",1.00,1693,40.00,
,"PNT1000024",,"RUAR",1.00,1694,110.00,
,"PNT1000078",,"TODI",1.00,1695,100.00,
,"PNT1000078",,"ARVI",3.00,1696,120.00,
,"PNT1000078",,"CEIN3",20.00,1697,200.00,
,"PNT1000078",,"RUAR",1.00,1698,40.00,
,"PNT1000078",,"CECU",1.00,1699,90.00,
,"PNT1000039",,"CEIN3",65.00,1700,300.00,
,"PNT1000095",,"CEIN3",25.00,1701,250.00,
,"PNT1000095",,"ROWO",1.00,1702,75.00,
,"PNT1000095",,"RUAR",0.50,1703,50.00,
,"PNT1000122",,"CEIN3",10.00,1704,200.00,
,"PNT1000122",,"ALINT",0.50,1705,75.00,
,"PNT1000122",,"RUAR",0.50,1706,60.00,
,"PNT1000122",,"TODI",0.50,1707,30.00,
,"PNT1000054",,"TODI",10.00,1708,100.00,
,"PNT1000054",,"RUAR",8.00,1709,200.00,
,"PNT1000054",,"ROWO",1.00,1710,40.00,
,"PNT1000054",,"CEIN3",41.00,1711,300.00,
,"PNT1000015",,"CEIN3",35.00,1712,250.00,
,"PNT1000015",,"RUAR",15.00,1713,200.00,
,"PNT1000015",,"TODI",5.00,1714,130.00,
,"PNT1000112",,"RUAR",55.00,1715,230.00,
,"PNT1000112",,"CEIN3",5.00,1716,300.00,
,"PNT1000064",,"ROWO",0.50,1717,30.00,
,"PNT1000064",,"TODI",3.00,1718,50.00,
,"PNT1000064",,"ARVI",30.00,1719,175.00,
,"PNT1000064",,"RHRU",2.00,1720,75.00,
,"PNT1000040",,"CEIN3",13.00,1721,250.00,
,"PNT1000040",,"RUAR",1.00,1722,200.00,
,"PNT1000040",,"UNK_2",1.00,1723,175.00,
,"PNT1000079",,"TODI",8.00,1724,100.00,
,"PNT1000079",,"RUAR",1.00,1725,100.00,
,"PNT1000079",,"CEIN3",49.00,1726,300.00,
,"PNT1000079",,"ARVI",2.00,1727,75.00,
,"PNT1000062",,"CEIN3",71.00,1728,220.00,
,"PNT1000062",,"TODI",1.00,1729,40.00,
,"PNT1000062",,"ARVI",1.00,1730,100.00,
,"PNT1000104",,"CEIN3",5.00,1731,350.00,
,"PNT1000104",,"RUAR",3.00,1732,250.00,
,"PNT1000104",,"LOCO5",5.00,1733,300.00,
,"PNT1000104",,"SASC",6.00,1734,300.00,
,"PNT1000011",,"TODI",1.00,1735,30.00,
,"PNT1000011",,"CEIN3",25.00,1736,300.00,
,"PNT1000011",,"RUUR",1.00,1737,100.00,
,"PNT1000011",,"RUAR",2.00,1738,150.00,
,"PNT1000010",,"RUUR",2.00,1739,100.00,
,"PNT1000010",,"CEIN3",30.00,1740,300.00,
,"PNT1000010",,"RUAR",1.00,1741,150.00,
,"PNT1000022",,"TODI",4.00,1742,100.00,
,"PNT1000022",,"CEIN3",70.00,1743,350.00,
,"PNT1000022",,"RUAR",5.00,1744,150.00,
,"PNT1000014",,"CEIN3",20.00,1745,250.00,
,"PNT1000014",,"PRVI",1.00,1746,70.00,
,"PNT1000031",,"ROWO",0.50,1747,50.00,
,"PNT1000031",,"CEIN3",40.00,1748,300.00,
,"PNT1000031",,"TODI",0.50,1749,30.00,
,"PNT1000021",,"CEIN3",20.00,1750,350.00,
,"PNT1000021",,"TODI",1.00,1751,70.00,
,"PNT1000042",,"CEIN3",25.00,1752,250.00,
,"PNT1000018",,"CEIN3",60.00,1753,350.00,
,"PNT1000018",,"TODI",15.00,1754,200.00,
,"PNT1000018",,"CHFO",2.00,1755,30.00,
,"PNT1000018",,"ARVI",3.00,1756,80.00,
,"PNT1000027",,"CHFO",4.00,1757,40.00,
,"PNT1000027",,"CEIN3",12.00,1758,250.00,
,"PNT1000048",,"TODI",15.00,1760,70.00,
,"PNT1000048",,"CEIN3",70.00,1761,320.00,
,"PNT1000048",,"RUAR",1.00,1762,100.00,
,"PNT1000048",,"CHFO",2.00,1763,40.00,
,"PNT1000048",,"ROWO",1.00,1764,40.00,
,"PNT1000017",,"CEIN3",40.00,1765,300.00,
,"PNT1000017",,"TODI",25.00,1766,140.00,
,"PNT1000017",,"CHFO",7.00,1767,90.00,
,"PNT1000017",,"CEVE",5.00,1768,230.00,
,"PNT1000030",,"PRVI",2.00,1769,400.00,
,"PNT1000030",,"UNK_2",2.00,1770,150.00,
,"PNT1000030",,"CEIN3",15.00,1771,350.00,
,"PNT1000030",,"TODI",1.00,1772,100.00,
,"PNT1000030",,"RUAR",5.00,1773,200.00,
,"PNT1000030",,"RUUR",20.00,1774,200.00,
,"PNT1000128",,"CEIN3",55.00,1775,300.00,
,"PNT1000128",,"RUAR",5.00,1776,150.00,
,"PNT1000128",,"UNK_2",1.00,1777,280.00,
