"ID","Regen_Plot","Species","Comments"
6737,"BTU1300096","QUKE",
6738,"BTU1300096","LIDE3",
6739,"BTU1300097","LIDE3",
6740,"BTU1300098","LIDE3",
6741,"BTU1300098","PIPO",
6742,"BTU1300098","PILA",
6743,"BTU1300108","PIPO",
6744,"BTU1300108","PILA",
6745,"BTU1300108","CADE27",
6746,"BTU1300109","PIPO",
6747,"BTU1300109","PILA",
6748,"BTU1300109","CADE27",
6749,"BTU1300111","PIPO",
6750,"BTU1300111","PILA",
6751,"BTU1300111","CADE27",
6752,"BTU1300112","QUCH2",
6753,"BTU1300112","PIPO",
6754,"BTU1300112","PILA",
6755,"BTU1300115","PIPO",
6756,"BTU1300115","ABCO",
6757,"BTU1300115","PILA",
6758,"BTU1300116","PILA",
6759,"BTU1300116","ABCO",
6760,"BTU1300116","CADE27",
6761,"BTU1300117","PIPO",
6762,"BTU1300117","PILA",
6763,"BTU1300117","CADE27",
6764,"BTU1300119","PIPO",
6765,"BTU1300119","ABCO",
6766,"BTU1300119","QUKE",
6767,"BTU1300120","PIPO",
6768,"BTU1300120","PILA",
6769,"BTU1300120","ABCO",
6770,"BTU1300121","PIPO",
6771,"BTU1300121","ABCO",
6772,"BTU1300121","CADE27",
6773,"BTU1300122","PIPO",
6774,"BTU1300122","PILA",
6775,"BTU1300122","ABCO",
6776,"BTU1300125","ABCO",
6777,"BTU1300125","PIPO",
6778,"BTU1300125","QUKE",
6779,"BTU1300126","PILA",
6780,"BTU1300126","PIPO",
6781,"BTU1300126","ABCO",
6782,"BTU1300128","PILA",
6783,"BTU1300128","PIPO",
6784,"BTU1300128","ABCO",
6785,"BTU1300152","CADE27",
6786,"BTU1300152","PIPO",
6787,"BTU1300152","ABCO",
6788,"BTU1300153","PILA",
6789,"BTU1300153","ABCO",
6790,"BTU1300153","PIPO",
6791,"BTU1300154","QUKE",
6792,"BTU1300154","PILA",
6793,"BTU1300154","ABCO",
6794,"BTU1300155","PILA",
6795,"BTU1300155","ABCO",
6796,"BTU1300155","PIPO",
6797,"BTU1300159","ABCO",
6798,"BTU1300159","PILA",
6799,"BTU1300159","CADE27",
6800,"BTU1300161","ABCO",
6801,"BTU1300161","QUKE",
6802,"BTU1300161","PILA",
6803,"BTU1300163","ABCO",
6804,"BTU1300163","PILA",
6805,"BTU1300163","CADE27",
6806,"BTU1300165","ABCO",
6807,"BTU1300165","ABMA",
6808,"BTU1300166","ABMA",
6809,"BTU1300166","PILA",
6810,"BTU1300166","ABCO",
6811,"BTU1300167","ABCO",
6812,"BTU1300167","ABMA",
6813,"BTU1300167","PILA",
6814,"BTU1300168","ABCO",
6815,"BTU1300168","PIPO",
6816,"BTU1300168","CADE27",
6817,"BTU1300169","ABCO",
6818,"BTU1300169","PILA",
6819,"BTU1300169","ABMA",
6820,"BTU1300170","ABCO",
6821,"BTU1300170","PILA",
6822,"BTU1300170","ABMA",
6823,"BTU1300175","ABCO",
6824,"BTU1300175","ABMA",
6825,"BTU1300175","PILA",
6826,"BTU1300176","PILA",
6827,"BTU1300176","ABMA",
6828,"BTU1300176","PIPO",
6829,"BTU1300177","ABCO",
6830,"BTU1300177","PILA",
6831,"BTU1300177","ABMA",
6832,"BTU1300180","PILA",
6833,"BTU1300180","ABCO",
6834,"BTU1300180","PICO",
6835,"BTU1300181","PILA",
6836,"BTU1300181","ABCO",
6837,"BTU1300181","PICO",
6838,"BTU1300183","ABCO",
6839,"BTU1300183","ABMA",
6840,"BTU1300183","PILA",
6841,"BTU1300185","PILA",
6842,"BTU1300185","ABCO",
6843,"BTU1300185","PICO",
6844,"BTU1300186","PILA",
6845,"BTU1300186","ABCO",
6846,"BTU1300186","PICO",
6847,"BTU1300187","ABCO",
6848,"BTU1300187","PILA",
6849,"BTU1300190","ABCO",
6850,"BTU1300190","ABMA",
6851,"BTU1300190","PILA",
6852,"BTU1300191","ABCO",
6853,"BTU1300192","ABCO",
6854,"BTU1300192","PILA",
6855,"BTU1300192","PIPO",
6856,"BTU1300193","ABCO",
6857,"BTU1300193","PILA",
6858,"BTU1300194","ABIES",
6859,"BTU1300194","PILA",
6860,"BTU1300195","ABIES",
6861,"BTU1300195","PILA",
6862,"BTU1300197","ABCO",
6863,"BTU1300197","PICO",
6864,"BTU1300198","ABCO",
6865,"BTU1300198","PILA",
6866,"BTU1300198","PIPO",
6867,"BTU1300199","ABCO",
6868,"BTU1300199","PICO",
6869,"BTU1300199","PIPO",
6870,"BTU1300200","ABCO",
6871,"BTU1300200","ABMA",
6872,"CHB2012265","JUOC",
6873,"CHB2012247","PIPO",
6874,"CHB2012999","QUKE",
6875,"CHB2012998","QUKE",
6876,"CHB2012997","PSME",
6877,"CHB2012996","QUGA4",
6878,"CHB2012292","PSME",
6879,"CHB2012183","PSME",
6880,"CHB2012222","CADE27",
6881,"CHB2012181","PIPO",
6882,"CHB2012020","QUGA4",
6883,"CHB2012026","QUGA4",
6884,"CHB2012034","QUGA4",
6885,"CHB2012044","QUKE",
6886,"CHB2012043","PSME",
6887,"CHB2012033","QUGA4",
6888,"CHB2012012","QUGA4",
6889,"CHB2012229","QUGA4",
6890,"CHB2012248","QUGA4",
6891,"CHB2012169","QUGA4",
6892,"CHB2012170","PIPO",
6893,"CHB2012149","QUGA4",
6894,"CHB2012138","QUGA4",
6895,"CHB2012153","QUGA4",
6896,"CHB2012175","PSME",
6897,"CHB2012218","PSME",
6898,"CHB2012013","QUGA4",
6899,"CHB2012232","QUGA4",
6900,"CHB2012231","QUGA4",
6901,"CHB2012230","QUGA4",
6902,"CHB2012045","QUKE",
6903,"CHB2012171","PIPO",
6904,"CHB2012211","QUGA4",
6906,"CHB2012210","PSME",
6907,"CHB2012189","QUGA4",
6908,"CHB2012167","QUGA4",
6909,"CHB2012168","QUGA4",
6910,"CHB2012281","PSME",
6911,"CHB2012282","QUGA4",
6912,"CHB2012014","QUGA4",
6913,"CHB2012995","PSME",
6914,"CHB2012994","PSME",
6915,"CHB2012039","PIPO",
6916,"CHB2012051","QUGA4",
6917,"CHB2012038","PIPO",
6918,"CHB2012193","QUGA4",
6919,"CHB2012214","PIPO",
6920,"CHB2012990","QUGA4",
6921,"CHB2012065","QUGA4",
6922,"CHB2012078","CADE27",
6923,"CHB2012003","QUGA4",
6924,"CHB2012266","JUOC",
6925,"CHB2012283","QUGA4",
6926,"CHB2012263","QUGA4",
6927,"CHB2012262","QUGA4",
6928,"CHB2012243","QUGA4",
6929,"CHB2012261","QUKE",
6930,"CHB2012228","QUGA4",
6931,"CHB2012190","QUGA4",
6932,"CHB2012192","QUGA4",
6933,"CHB2012212","QUGA4",
6934,"CHB2012188","QUKE",
6935,"CHB2012187","PIPO",
6936,"CHB2012186","QUGA4",
6937,"CHB2012185","PSME",
6938,"CHB2012208","PILA",
6939,"CHB2012148","PSME",
6940,"CHB2012131","QUGA4",
6941,"CHB2012130","QUGA4",
6942,"CHB2012008","QUGA4",
6943,"CHB2012015","QUGA4",
6944,"CHB2012007","QUGA4",
6945,"CHB2012992","PIPO",
6946,"CHB2012993","PSME",
6947,"CHB2012006","QUKE",
6952,"ELK2012776","PIPO",
6953,"ELK2012441","LIDE3",
6954,"ELK2012001","LIDE3",
6955,"ELK2012002","LIDE3",
6956,"ELK2012440","CHCH",
6957,"ELK2012003","PSME",
6958,"ELK2012004","PSME",
6959,"ELK2012005","LIDE3",
6960,"ELK2012006","LIDE3",
6961,"ELK2012630","LIDE3",
6962,"ELK2012010","PSME",
6963,"ELK2012007","CHCH",
6964,"ELK2012008","ABCO",
6965,"ELK2012009","PILA",
6966,"ELK2012402","LIDE3",
6967,"ELK2012403","LIDE3",
6968,"ELK2012586","PSME",
6969,"ELK2012650","PSME",
6970,"ELK2012615","QUCH2",
6971,"ELK2012119","LIDE3",
6972,"ELK2012566","PSME",
6973,"ELK2012625","ARME",
6974,"ELK2012800","PSME",
6975,"ELK2012721","ARME",
6976,"ELK2012629","ARME",
6977,"ELK2012658","LIDE3",
6978,"ELK2012749","ARME",
6979,"ELK2012719","QUKE",
6980,"ELK2012750","QUKE",
6981,"ELK2012828","ARME",
6982,"ELK2012829","ACMA",
6983,"ELK2012856","QUCH2",
6984,"ELK2012857","ARME",
6985,"ELK2012799","PSME",
6986,"ELK2012624","QUKE",
6987,"ELK2012595","PSME",
6988,"ELK2012801","LIDE3",
6989,"ELK2012510","PIPO",
6990,"ELK2012587","LIDE3",
6991,"ELK2012527","PSME",
6992,"ELK2012564","PSME",
6993,"ELK2012512","PIPO",
6994,"ELK2012511","PSME",
6995,"ELK2012536","PSME",
6996,"ELK2012716","PIPO",
6997,"ELK2012717","LIDE3",
6998,"ELK2012745","PIPO",
6999,"ELK2012622","CADE27",
7000,"ELK2012652","ARME",
7001,"ELK2012653","ARME",
7002,"ELK2012623","PIPO",
7003,"ELK2012772","PILA",
7004,"ELK2012771","PSME",
7005,"ELK2012744","PSME",
7006,"ELK2012565","PSME",
7007,"ELK2012594","PSME",
7008,"ELK2012690","PSME",
7009,"ELK2012659","PSME",
7010,"ELK2012591","ARME",
7011,"ELK2012572","PSME",
7012,"ELK2012751","QUKE",
7013,"ELK2012779","PSME",
7014,"ELK2012571","PSME",
7015,"ELK2012570","PSME",
7016,"ELK2012599","PSME",
7017,"ELK2012892","PSME",
7018,"ELK2012864","QUCH2",
7019,"ELK2012891","ACMA",
7020,"ELK2012543","PSME",
7021,"ELK2012593","PSME",
7022,"ELK2012592","QUCH2",
7023,"ELK2012590","ARME",
7024,"ELK2012589","PSME",
7025,"ELK2012600","PSME",
7026,"ELK2012617","ARME",
7027,"ELK2012618","PSME",
7028,"ELK2012619","PIPO",
7029,"ELK2012620","CADE27",
7030,"ELK2012621","QUGA4",
7031,"ELK2012893","LIDE3",
7032,"RCH1100261","CADE27",
7033,"RCH1100261","PIJE",
7034,"RCH1100191","PIJE",
7035,"RCH1100191","PILA",
7036,"RCH1100191","CADE27",
7037,"RCH1100117","PIJE",
7038,"RCH1100117","PILA",
7039,"RCH1100117","ABCO",
7040,"RCH1100235","CADE27",
7041,"RCH1100210","ABIES","dead"
7042,"RCH1100210","CADE27","dead"
7043,"RCH1100210","PILA","dead"
7044,"RCH1100075","ABCO",
7045,"RCH1100075","PSME",
7046,"RCH1100075","QUKE",
7047,"RCH1100100","ABCO",
7048,"RCH1100100","PSME",
7049,"RCH1100100","CADE27",
7050,"RCH1100112","PILA",
7051,"RCH1100112","ABCO",
7052,"RCH1100112","CADE27",
7053,"RCH1100110","PIJE",
7054,"RCH1100110","PILA",
7055,"RCH1100110","ABCO",
7056,"RCH1100063","ABCO",
7057,"RCH1100063","ABMA",
7058,"RCH1100063","PSME",
7059,"RCH1100095","PILA",
7060,"RCH1100095","ABCO",
7061,"RCH1100095","ABMA",
7062,"RCH1100070","ABCO",
7063,"RCH1100070","PILA",
7064,"RCH1100070","PIJE",
7065,"RCH1100264","PSME",
7066,"RCH1100264","QUKE",
7067,"RCH1100264","PILA",
7068,"RCH1100089","ABCO",
7069,"RCH1100089","PILA",
7070,"RCH1100089","PIJE",
7071,"RCH1100066","ABMA",
7072,"RCH1100066","ABCO",
7073,"RCH1100066","PILA",
7074,"RCH1100739","ABCO","dead"
7075,"RCH1100739","PSME","dead"
7076,"RCH1100739","PIJE","dead"
7077,"RCH1100355","CADE27",
7078,"RCH1100355","PIJE",
7079,"RCH1100355","PSME",
7080,"RCH1100774","ABCO",
7081,"RCH1100774","PSME",
7082,"RCH1100774","PIJE",
7083,"RCH1100350","CADE27",
7084,"RCH1100350","PIJE",
7085,"RCH1100350","ABCO",
7086,"RCH1100352","PSME",
7087,"RCH1100352","CADE27",
7088,"RCH1100352","QUGA4",
7089,"RCH1100022","ABCO",
7090,"RCH1100022","PSME",
7091,"RCH1100022","CADE27",
7092,"RCH1100009","PSME",
7093,"RCH1100009","ABCO",
7094,"RCH1100039","PILA",
7095,"RCH1100039","ABCO",
7096,"RCH1100039","PSME",
7097,"RCH1100871","PILA",
7098,"RCH1100871","PIJE",
7099,"RCH1100871","ABCO",
7101,"RCH1100152","PSME",
7102,"RCH1100152","ABCO",
7103,"RCH1100152","PILA",
7104,"RCH1100243","ABCO",
7105,"RCH1100243","PSME",
7106,"RCH1100243","CADE27",
7107,"RCH1100406","QUKE",
7108,"RCH1100406","PIJE",
7109,"RCH1100406","CADE27",
7110,"RCH1100463","PSME",
7111,"RCH1100463","PIJE","could be PIPO"
7112,"RCH1100463","QUKE",
7113,"RCH1100428","PSME",
7114,"RCH1100428","PILA",
7115,"RCH1100428","CADE27",
7116,"RCH1100403","PSME",
7117,"RCH1100403","CADE27",
7118,"RCH1100403","PILA",
7119,"RCH1100772","ABCO",
7120,"RCH1100772","CADE27",
7121,"RCH1100772","PSME",
7122,"RCH1100234","PIJE","Based on dead trees. Could be PIPO."
7123,"RCH1100234","CADE27","Based on dead trees."
7124,"RCH1100234","ABCO","Based on dead trees. Could be ABMA."
7125,"RCH1100209","PIJE",
7126,"RCH1100209","PILA",
7127,"RCH1100209","ABCO",
7128,"RCH1100090","ABCO",
7129,"RCH1100090","PIJE",
7130,"RCH1100090","PILA",
7131,"RCH1100065","PILA",
7132,"RCH1100065","PIJE",
7133,"RCH1100065","CADE27",
7134,"RCH1100111","ABCO",
7135,"RCH1100111","ABMA",
7136,"RCH1100111","PILA",
7137,"RCH1100086","ABMA",
7138,"RCH1100086","ABCO",
7139,"RCH1100086","PILA",
7140,"RCH1100076","PSME",
7141,"RCH1100076","ABCO",
7142,"RCH1100076","PILA",
7143,"RCH1100197","QUKE",
7144,"RCH1100197","PSME",
7145,"RCH1100197","PIJE",
7146,"RCH1100149","ABCO",
7147,"RCH1100149","PSME",
7148,"RCH1100149","PIJE",
7149,"RCH1100250","QUKE",
7150,"RCH1100250","CADE27",
7151,"RCH1100250","PSME",
7152,"RCH1100173","QUKE",
7153,"RCH1100173","CADE27",
7154,"RCH1100173","PIJE",
7155,"RCH1100150","PSME",
7156,"RCH1100150","ABCO",
7157,"RCH1100150","PILA",
7158,"RCH1100198","PIJE",
7159,"RCH1100198","CADE27",
7160,"RCH1100198","QUGA4",
7161,"RCH1100248","QUKE","live"
7162,"RCH1100248","PSME","dead"
7163,"RCH1100248","PIJE","dead"
7164,"RCH1100248","CADE27","dead"
7165,"RCH1100484","QUCH2",
7166,"RCH1100458","QUGA4","dead PIJE nearby"
7167,"RCH1100881","PIJE",
7168,"RCH1100881","CADE27",
7169,"RCH1100881","PILA",
7170,"RCH1100843","PSME",
7171,"RCH1100843","CADE27",
7172,"RCH1100843","PIJE",
7173,"RCH1100789","CADE27",
7174,"RCH1100789","PSME",
7175,"RCH1100841","PILA",
7176,"RCH1100841","CADE27",
7177,"RCH1100841","PIJE",
7178,"RCH1100897","PIJE",
7179,"RCH1100897","PSME",
7180,"RCH1100897","CADE27",
7181,"RCH1100819","PIJE",
7182,"RCH1100819","CADE27",
7183,"RCH1100819","PSME",
7184,"RCH1100737","PIJE",
7185,"RCH1100768","ABCO","dead"
7186,"RCH1100768","PSME","dead"
7187,"RCH1100768","CADE27","dead"
7188,"RCH1100886","CADE27",
7189,"RCH1100886","ABCO",
7190,"RCH1100886","PILA",
7191,"RCH1100432","PILA",
7192,"RCH1100432","ABCO",
7193,"RCH1100432","CADE27",
7194,"RCH1100432","QUGA4","In parantheses on data sheet"
7195,"RCH1100519","QUGA4",
7196,"RCH1100477","CADE27",
7197,"RCH1100477","PIJE",
7198,"RCH1100477","QUGA4",
7199,"RCH1100430","PIJE",
7200,"RCH1100430","PILA",
7201,"RCH1100430","CADE27",
7202,"RCH1100084","ABCO",
7203,"RCH1100084","PILA",
7204,"RCH1100084","CADE27",
7205,"RCH1100732","CADE27",
7206,"RCH1100732","PIJE",
7208,"RCH1100114","ABCO",
7209,"RCH1100114","PILA",
7210,"RCH1100114","CADE27",
7211,"RCH1100235","ABIES","concolor/magnifica"
7212,"RCH1100235","PILA",
7213,"RCH1100825","PIJE",
7214,"RCH1100825","PSME",
7215,"RCH1100825","ABCO",
7216,"RCH1100850","CADE27",
7217,"RCH1100850","ABCO",
7218,"RCH1100452","PILA",
7219,"RCH1100452","CADE27",
7220,"RCH1100452","PIJE",
7221,"RCH1100401","PIJE",
7222,"RCH1100401","CADE27",
7223,"RCH1100401","QUGA4",
7224,"RCH1100175","ABCO",
7225,"RCH1100175","PSME",
7226,"RCH1100175","CADE27",
7227,"RCH1100852","ABCO",
7228,"RCH1100852","CADE27",
7229,"RCH1100852","PSME",
7230,"RCH1100848","CADE27",
7231,"RCH1100848","ABCO",
7232,"RCH1100848","PILA",
7233,"RCH1100901","CADE27",
7234,"RCH1100901","ABCO",
7235,"RCH1100901","PSME",
7236,"RCH1100041","ABMA",
7237,"RCH1100041","PILA",
7238,"RCH1100041","PSME",
7239,"RCH1100001","PIJE",
7240,"RCH1100001","CADE27",
7241,"RCH1100001","PSME",
7242,"RCH1100799","ABCO",
7243,"RCH1100799","PSME",
7244,"RCH1100799","CADE27",
7245,"RCH1100261","PSME",
7246,"RUS1100029","ABCO",
7247,"RUS1100029","ABMA",
7248,"RUS1100030","ABCO",
7249,"RUS1100030","ABMA",
7250,"RUS1100031","ABMA",
7251,"RUS1100031","ABCO",
7252,"RUS1100032","ABMA",
7253,"RUS1100032","ABCO",
7254,"RUS1100032","PSME",
7255,"RUS1100033","ABCO",
7256,"RUS1100033","ABMA",
7257,"RUS1100034","ABCO",
7258,"RUS1100034","ABMA",
7259,"RUS1100051","ABCO",
7260,"RUS1100051","ABMA",
7261,"RUS1100051","CADE27",
7262,"RUS1100051","PILA",
7263,"RUS1100078","ABCO",
7264,"RUS1100078","PSME",
7265,"RUS1100078","ABMA",
7266,"RUS1100079","ABCO",
7267,"RUS1100079","ABMA",
7268,"RUS1100079","PILA",
7269,"RUS1100080","ABCO",
7270,"RUS1100080","ABMA",
7271,"RUS1100097","PSME",
7272,"RUS1100097","ABCO",
7273,"RUS1100097","PIPO",
7274,"RUS1100098","PSME",
7275,"RUS1100098","PIAT",
7276,"RUS1100098","ABCO",
7277,"RUS1100099","PSME",
7278,"RUS1100099","ABCO",
7279,"RUS1100099","PIPO",
7280,"RUS1100099","ARME",
7281,"RUS1100099","QUCH2",
7282,"RUS1100100","ABCO",
7283,"RUS1100100","PSME",
7284,"RUS1100112","ABCO",
7285,"RUS1100112","ABMA",
7286,"RUS1100113","ABCO",
7287,"RUS1100113","CADE27",
7288,"RUS1100113","PSME",
7289,"RUS1100113","ABMA",
7290,"RUS1100115","ABMA",
7291,"RUS1100115","PIJE",
7292,"RUS1100115","PSME",
7293,"RUS1100116","ABMA",
7294,"RUS1100116","PIJE",
7295,"RUS1100131","PIPO",
7296,"RUS1100131","PSME",
7297,"RUS1100131","PILA",
7298,"RUS1100131","ABCO",
7299,"RUS1100131","QUKE",
7300,"RUS1100131","ACGL",
7301,"RUS1100132","PIPO",
7302,"RUS1100132","PSME",
7303,"RUS1100132","ABCO",
7304,"RUS1100133","PIPO",
7305,"RUS1100133","ABCO",
7306,"RUS1100133","PSME",
7307,"RUS1100133","PILA",
7308,"RUS1100133","QUCH2",
7309,"RUS1100134","PIPO",
7310,"RUS1100134","PILA",
7311,"RUS1100134","ABCO",
7312,"RUS1100134","PSME",
7313,"RUS1100134","QUCH2",
7314,"RUS1100135","PSME",
7315,"RUS1100136","PSME",
7316,"RUS1100136","PIJE",
7317,"RUS1100136","ABCO",
7318,"RUS1100136","CADE27",
7319,"RUS1100138","PIPO",
7320,"RUS1100138","PILA",
7321,"RUS1100138","ABCO",
7322,"RUS1100138","CADE27",
7323,"RUS1100143","ABCO",
7324,"RUS1100143","PIJE",
7325,"RUS1100143","ABMA",
7326,"RUS1100146","ABCO",
7327,"RUS1100146","PIJE",
7328,"RUS1100149","PIJE",
7329,"RUS1100149","ABMA",
7330,"RUS1100149","PILA",
7331,"RUS1100149","PSME",
7332,"RUS1100150","PIJE",
7333,"RUS1100150","ABMA",
7334,"RUS1100150","PILA",
7335,"RUS1100151","PIJE",
7336,"RUS1100151","ABMA",
7337,"RUS1100151","PILA",
7338,"RUS1100165","QUCH2",
7339,"RUS1100165","PSME",
7340,"RUS1100165","PIJE",
7341,"RUS1100165","PILA",
7342,"RUS1100166","PIJE",
7343,"RUS1100166","QUCH2",
7344,"RUS1100166","PSME",
7345,"RUS1100166","QUKE",
7346,"RUS1100167","PSME",
7347,"RUS1100167","PILA",
7348,"RUS1100167","QUCH2",
7349,"RUS1100167","PIJE",
7350,"RUS1100167","QUKE",
7351,"RUS1100168","PIJE",
7352,"RUS1100168","PSME",
7353,"RUS1100168","PILA",
7354,"RUS1100169","PIJE",
7355,"RUS1100169","PSME",
7356,"RUS1100170","PIJE",
7357,"RUS1100171","PIJE",
7358,"RUS1100171","ABCO",
7359,"RUS1100172","ABCO",
7360,"RUS1100172","PIPO",
7361,"RUS1100172","PILA",
7362,"RUS1100172","PSME",
7363,"RUS1100172","CADE27",
7364,"RUS1100172","QUCH2",
7365,"RUS1100178","PIJE",
7366,"RUS1100178","ABCO",
7367,"RUS1100179","PIJE",
7368,"RUS1100179","ABCO",
7369,"RUS1100180","ABCO",
7370,"RUS1100180","PIJE",
7371,"RUS1100181","ABCO",
7372,"RUS1100181","PSME",
7373,"RUS1100181","PIJE",
7374,"RUS1100182","PIJE",
7375,"RUS1100182","ABCO",
7376,"RUS1100204","PIJE",
7377,"RUS1100204","PILA",
7378,"RUS1100204","PSME",
7379,"RUS1100205","PILA",
7380,"RUS1100205","PIJE",
7381,"RUS1100205","PSME",
7382,"RUS1100206","PIPO",
7383,"RUS1100206","PILA",
7384,"RUS1100206","CADE27",
7385,"RUS1100206","ABCO",
7386,"RUS1100207","PIPO",
7387,"RUS1100207","CADE27",
7388,"RUS1100207","PILA",
7389,"RUS1100207","ABCO",
7390,"RUS1100207","PSME",
7391,"RUS1100207","QUCH2",
7392,"RUS1100250","PIJE",
7393,"RUS1100250","ABCO",
7394,"RUS1100250","PSME",
7395,"RUS1100250","CADE27",
7396,"RUS1100279","PIJE",
7397,"RUS1100279","ABCO",
7398,"RUS1100279","PSME",
7399,"RUS1100280","PIJE",
7400,"RUS1100280","CADE27",
7401,"RUS1100280","PSME",
7402,"RUS1100281","PIJE",
7403,"RUS1100281","PSME",
7404,"RUS1100281","PILA",
7405,"RUS1100281","ABCO",
7406,"RUS1100311","PIJE",
7407,"RUS1100311","ABCO",
7408,"RUS1100352","QUCH2",
7409,"RUS1100352","PIJE",
7410,"RUS1100352","PIAT",
7411,"RUS1100353","QUCH2",
7412,"RUS1100353","PIJE",
7413,"RUS1100353","PIAT",
7414,"RUS1100373","QUCH2",
7415,"RUS1100373","PIAT",
7416,"RUS1100373","PIJE",
7417,"RUS1100392","PIJE",
7418,"RUS1100392","PILA",
7419,"RUS1100392","QUCH2",
7420,"RUS1100392","PIAT",
7421,"RUS1100393","QUCH2",
7422,"RUS1100393","PIJE",
7423,"RUS1100393","PSME",
7424,"RUS1100394","QUCH2",
7425,"RUS1100394","PIJE",
7426,"RUS1100516","PIJE",
7427,"RUS1100516","PSME",
7428,"RUS1100517","PILA",
7429,"RUS1100517","PIJE",
7430,"RUS1100517","QUCH2",
7431,"RUS1100517","PSME",
7432,"RUS1100534","PSME",
7433,"RUS1100534","QUCH2",
7434,"RUS1100534","PILA",
7435,"RUS1100534","PIJE",
7437,"RCH1100004","PILA",
7438,"RCH1100004","CADE27",
7439,"RCH1100004","ABCO",
7440,"RCH1100015","ABMA",
7441,"RCH1100015","CADE27",
7442,"RCH1100015","PILA",
7443,"RCH1100026","ABCO",
7444,"RCH1100026","PILA",
7445,"RCH1100026","PSME",
7446,"RCH1100042","PILA",
7447,"RCH1100042","ABMA",
7448,"RCH1100042","PSME",
7449,"RCH1100046","ABMA",
7450,"RCH1100046","CADE27",
7451,"RCH1100046","PILA",
7452,"RCH1100053","PSME",
7453,"RCH1100053","ABMA",
7454,"RCH1100053","PILA",
7455,"RCH1100053","CONU4",
7456,"RCH1100061","ABMA",
7457,"RCH1100061","ABCO",
7458,"RCH1100061","PILA",
7459,"RCH1100058","PILA",
7460,"RCH1100058","ABCO",
7461,"RCH1100058","PSME",
7462,"RCH1100080","PSME",
7463,"RCH1100080","QUKE",
7464,"RCH1100091","ABMA",
7465,"RCH1100091","PILA",
7466,"RCH1100091","CADE27",
7467,"RCH1100115","PILA",
7468,"RCH1100115","CADE27",
7469,"RCH1100115","ABMA",
7470,"RCH1100133","ABCO",
7471,"RCH1100133","PIPO",
7472,"RCH1100133","PILA",
7473,"RCH1100159","PIPO",
7474,"RCH1100159","ABCO",
7475,"RCH1100159","CADE27",
7476,"RCH1100170","PSME",
7477,"RCH1100170","PIJE",
7478,"RCH1100187","CADE27",
7479,"RCH1100187","PIPO",
7480,"RCH1100187","PILA",
7481,"RCH1100219","CADE27",
7482,"RCH1100219","QUKE",
7483,"RCH1100219","PSME",
7484,"RCH1100224","PIPO",
7485,"RCH1100224","PSME",
7486,"RCH1100224","QUKE",
7487,"RCH1100259","PILA",
7488,"RCH1100259","ABCO",
7489,"RCH1100259","PSME",
7490,"RCH1100271","PSME",
7491,"RCH1100271","PIJE",
7492,"RCH1100271","CADE27",
7493,"RCH1100280","PIPO",
7494,"RCH1100280","PILA",
7495,"RCH1100280","PSME",
7496,"RCH1100326","CADE27",
7497,"RCH1100326","PIJE",
7498,"RCH1100326","PSME",
7499,"RCH1100633","CADE27",
7500,"RCH1100633","PSME",
7501,"RCH1100668","PSME",
7502,"RCH1100668","PIJE",
7503,"RCH1100668","CADE27",
7504,"RCH1100667","PSME",
7505,"RCH1100667","CADE27",
7506,"RCH1100667","PIJE",
7507,"RCH1100698","CADE27",
7508,"RCH1100698","PSME",
7509,"RCH1100698","PIJE",
7510,"RCH1100703","PSME",
7511,"RCH1100703","CADE27",
7512,"RCH1100703","PIJE",
7513,"RCH1100727","PIJE",
7514,"RCH1100727","CADE27",
7515,"RCH1100727","PSME",
7516,"RCH1100733","CADE27",
7517,"RCH1100733","PILA",
7518,"RCH1100733","PIJE",
7519,"RCH1100767","PIJE",
7520,"RCH1100767","PSME",
7521,"RCH1100767","CADE27",
7522,"RCH1100803","PSME",
7523,"RCH1100803","CADE27",
7524,"RCH1100803","PILA",
7525,"RCH1100860","PSME",
7526,"RCH1100860","PIJE",
7527,"RCH1100860","CADE27",
7528,"RCH1100839","CADE27",
7529,"RCH1100839","PSME",
7530,"RCH1100839","PIJE",
7531,"RCH1100839","PILA",
7532,"RCH1100861","PIJE",
7533,"RCH1100861","CADE27",
7534,"RCH1100861","PILA",
7535,"RCH1100877","CADE27",
7536,"RCH1100877","PIJE",
7537,"RCH1100877","PSME",
7538,"RCH1100879","PIJE",
7539,"RCH1100879","CADE27",
7540,"RCH1100879","PSME",
7541,"RCH1100888","PIJE",
7542,"RCH1100888","CADE27",
7543,"RCH1100888","PSME",
7544,"RCH1100893","PIJE",
7545,"RCH1100893","CADE27",
7546,"RCH1100893","PSME",
