"ID","Regen_Plot","OldPLOTID","Count_total","0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","6yr","7yr","8yr","9yr","10yr","11+yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts"
2834,"ANT1201783",,1.00,,,,1,,,,,,,,,"C","CADE27",,"S",3.00,19.00,12.00,,
2835,"ANT1201791",,1.00,,,1,,,,,,,,,,"C","PIPO",,"S",2.00,19.00,7.00,,
2836,"ANT1201793",,2.00,,,,2,,,,,,,,,"C","PIPO",,"S",3.00,83.00,25.00,,
2837,"ANT1201834",,4.00,1,,3,,,,,,,,,,"C","PIPO",,"S",2.00,20.00,11.00,,
2838,"ANT1201838",,1.00,,,1,,,,,,,,,,"C","PIPO",,"S",2.00,18.00,4.00,,
2839,"ANT1201838",,1.00,,,1,,,,,,,,,,"C","PSME",,"S",2.00,19.00,6.00,,
2840,"ANT1201840",,1.00,,,,1,,,,,,,,,"C","PIPO",,"S",3.00,50.00,17.00,,
2841,"ANT1201844",,2.00,,,,2,,,,,,,,,"C","PIPO",,"S",3.00,58.00,21.00,,
2842,"ANT1201848",,4.00,,,1,2,1,,,,,,,,"C","PIPO",,"S",4.00,68.00,11.00,,
2843,"ANT1201860",,3.00,3,,,,,,,,,,,,"C","PIPO",,"S",0.00,10.00,0.00,,
2844,"ANT1201898",,1.00,,,1,,,,,,,,,,"C","ABCO",,"S",2.00,8.00,1.00,,
2845,"ANT1201898",,5.00,,1,3,1,,,,,,,,,"C","PSME",,"S",3.00,25.00,11.00,,
2846,"ANT1201898",,9.00,,1,5,2,1,,,,,,,,"C","CADE27",,"S",4.00,18.00,3.00,,
2847,"ANT1201898",,2.00,1,1,,,,,,,,,,,"C","PIPO",,"S",1.00,8.00,4.00,,
2848,"ANT1201899",,1.00,1,,,,,,,,,,,,"C","PIPO",,"S",0.00,5.00,0.00,,
2849,"ANT1202027",,1.00,,,,,,1,,,,,,,"C","ABCO",,"S",5.00,82.00,16.00,,
2850,"ANT1202027",,2.00,,,,2,,,,,,,,,"C","PIPO",,"S",3.00,45.00,14.00,,
2851,"ANT1202029",,3.00,,1,,,,,,1,,1,,,"C","ABCO",,"S",9.00,48.00,10.00,,
2852,"ANT1202029",,4.00,,1,1,,1,,,,1,,,,"C","PIPO",,"S",8.00,13.00,2.00,,
2853,"ANT1202029",,7.00,,,3,3,,,,1,,,,,"C","PSME",,"S",7.00,52.00,4.00,,
2854,"ANT1202029",,1.00,,,,1,,,,,,,,,"C","CADE27",,"S",3.00,15.00,2.00,,
2855,"ANT1202035",,1.00,,1,,,,,,,,,,,"C","PIPO",,"S",1.00,8.00,4.00,,
2856,"ANT1202039",,2.00,,,,,,2,,,,,,,"C","PIPO",,"S",5.00,115.00,24.00,,
2857,"ANT1202092",,4.00,,,,,1,1,,2,,,,,"C","PIPO",,"S",7.00,132.00,28.00,,
2858,"ANT1202096",,1.00,,,,,,,1,,,,,,"C","PIPO",,"S",6.00,140.00,22.00,,
2859,"ANT1202098",,3.00,,,,3,,,,,,,,,"C","PIPO",,"S",3.00,48.00,10.00,,
2860,"ANT1202100",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",2.00,11.00,3.00,,
2861,"ANT1202100",,1.00,,1,,,,,,,,,,,"C","PIPO",,"S",1.00,7.00,3.00,,
2862,"ANT1202102",,1.00,1,,,,,,,,,,,,"C","PSME",,"S",0.00,4.00,0.00,,
2863,"ANT1202104",,2.00,,,,1,1,,,,,,,,"C","CADE27",,"S",4.00,70.00,15.00,,
2864,"ANT1202104",,3.00,,,,3,,,,,,,,,"C","PIPO",,"S",3.00,27.00,11.00,,
2865,"ANT1202150",,1.00,,,,,,1,,,,,,,"C","PIPO",,"S",5.00,135.00,35.00,,
2866,"ANT1202154",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,15.00,5.00,,
2867,"ANT1202154",,1.00,,,,,1,,,,,,,,"C","PSME",,"S",4.00,15.00,2.00,,
2868,"ANT1202179",,1.00,,,1,,,,,,,,,,"C","PIPO",,"S",2.00,15.00,5.00,,
2869,"ANT1202216",,1.00,,,,1,,,,,,,,,"C","PICO",,"S",3.00,18.00,3.00,,
2870,"ANT1202216",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,10.00,1.00,,
2871,"ANT1202220",,2.00,,1,1,,,,,,,,,,"C","PICO",,"S",2.00,17.00,3.00,,
2872,"ANT1202220",,1.00,,,1,,,,,,,,,,"C","PIPO",,"S",2.00,10.00,1.00,,
2873,"ANT1202242",,1.00,,,,,,1,,,,,,,"C","PIPO",,"S",5.00,99.00,18.00,,
2874,"ANT1202261",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,44.00,10.00,,
2875,"ANT1202262",,4.00,,4,,,,,,,,,,,"C","PILA",,"S",1.00,13.00,7.00,,
2876,"ANT1202293",,8.00,,,5,,1,1,,,,,,1,"C","PSME",,"S",13.00,113.00,5.00,"AGE 13 NOT 11",
2877,"ANT1202293",,3.00,,,,1,1,,,,,,,1,"C","ABCO",,"S",12.00,113.00,18.00,"AGE 12 NOT 11",
2878,"ANT1202293",,2.00,,,,,,,1,1,,,,,"C","PIPO",,"S",7.00,123.00,13.00,,
2879,"ANT1200110",,3.00,,,,,2,,1,,,,,,"C","PSME",,"S",6.00,83.00,5.00,,
2880,"ANT1200119",,3.00,,,,1,,2,,,,,,,"C","PSME",,"S",5.00,42.00,9.00,,
2882,"FRD1200056",,6.00,,,,2,3,1,,,,,,,"C","PIPO",,"S",4.00,35.00,6.00,,
2883,"FRD1200064",,6.00,,,,,3,1,,,,,2,,"C","PIPO",,"S",4.00,98.00,18.00,,
2884,"FRD1200067",,1.00,,,,,,,,1,,,,,"H","QUCH2",,"S",7.00,30.00,5.00,,
2885,"FRD1200069",,19.00,,1,3,8,7,,,,,,,,"C","PIPO",,"S",4.00,135.00,20.00,,
2886,"FRD1200069",,1.00,,,,,,1,,,,,,,"H","QUCH2",,"S",5.00,40.00,9.00,,
2887,"FRD1200071",,2.00,,,,,2,,,,,,,,"C","PILA",,"S",4.00,51.00,8.00,,
2888,"FRD1200071",,15.00,,,2,4,3,5,1,,,,,,"C","PIPO",,"S",6.00,93.00,23.00,,
2889,"FRD1200108",,8.00,,,2,1,4,1,,,,,,,"C","PIPO",,"S",4.00,110.00,9.00,,
2890,"FRD1200108",,1.00,,,,,1,,,,,,,,"H","QUCH2",,"S",4.00,34.00,1.50,,
2891,"FRD1200111",,4.00,,,,,1,,,1,1,,1,,"H","QUKE",,"S",10.00,40.00,10.00,,
2892,"FRD1200111",,1.00,,,,,,1,,,,,,,"C","PIPO",,"S",5.00,37.00,5.00,,
2893,"FRD1200111",,6.00,,,,,,,6,,,,,,"H","QUCH2",,"S",6.00,94.00,6.00,,
2894,"FRD1200140",,9.00,,2,,2,2,3,,,,,,,"C","PIPO",,"S",5.00,119.00,23.00,,
2895,"FRD1200140",,1.00,1,,,,,,,,,,,,"C","PILA",,"S",0.00,6.00,,,
2896,"FRN1200007",,1.00,,,,,,1,,,,,,,"C","PIPO",,"S",5.00,38.00,4.00,,
2897,"FRN1200007",,2.00,,,,1,1,,,,,,,,"H","QUCH2",,"S",4.00,12.00,3.00,,
2898,"FRN1200027",,4.00,,,,3,1,,,,,,,,"C","PIPO",,"S",4.00,48.00,8.00,,
2899,"FRN1200027",,3.00,,,1,,,,2,,,,,,"H","QUKE",,"S",6.00,38.00,4.00,,
2900,"FRN1200027",,1.00,1,,,,,,,,,,,,"C","PILA",,"S",0.00,5.00,,,
2901,"FRN1200029",,25.00,,,3,3,2,6,3,3,1,1,1,2,"H","QUCH2",,"S",10.00,48.00,5.00,,
2902,"FRN1200029",,1.00,1,,,,,,,,,,,,"H","QUKE",,"S",7.00,15.00,1.00,,
2903,"FRN1200137",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",4.00,13.00,3.00,,
2904,"FRN1200143",,3.00,1,,2,,,,,,,,,,"C","PIPO",,"S",2.00,10.00,1.00,,
2905,"FRN1200143",,160.00,11,111,33,3,2,,,,,,,,"C","CADE27",,"S",4.00,29.00,7.00,,
2906,"FRN1200143",,5.00,1,2,1,1,,,,,,,,,"C","PILA",,"S",3.00,45.00,9.00,,
2907,"FRN1200143",,15.00,,1,5,2,5,,1,1,,,,,"H","QUKE",,"S",6.00,30.00,3.00,,
2908,"FRN1200143",,5.00,,,2,2,1,,,,,,,,"H","QUCH2",,"S",4.00,45.00,17.00,,
2909,"FRN1200143",,27.00,16,6,4,1,,,,,,,,,"C","PSME",,"S",2.00,18.00,3.00,,
2910,"FRN1200230",,2.00,,,,,1,1,,,,,,,"C","PIPO",,"S",5.00,69.00,15.00,,
2911,"FRN1200230",,2.00,,1,1,,,,,,,,,,"C","CADE27",,"S",2.00,16.00,6.00,,
2912,"FRN1200232",,1.00,,,,1,,,,,,,,,"C","PIPO",,"S",3.00,15.00,3.00,,
2913,"FRN1200232",,2.00,,,,1,1,,,,,,,,"H","QUKE",,"S",4.00,10.00,2.00,,
2914,"FRN1200232",,4.00,,,,4,,,,,,,,,"H","QUCH2",,"S",3.00,14.00,1.00,,
2915,"FRN1200306",,6.00,,,1,1,3,1,,,,,,,"C","PIPO",,"S",5.00,69.00,13.00,,
2916,"FRN1200306",,1.00,,,,,,,,,1,,,,"H","QUCH2",,"S",8.00,91.00,18.00,,
2917,"FRN1200308",,2.00,2,,,,,,,,,,,,"C","PIPO",,"S",0.00,5.00,,,
2918,"FRN1200308",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,12.00,3.00,,
2919,"FRN1200323",,52.00,49,2,1,,,,,,,,,,"C","ABCO",,"S",2.00,13.00,4.00,,
2920,"FRN1200323",,4.00,1,3,,,,,,,,,,,"C","CADE27",,"S",1.00,10.00,4.00,,
2921,"FRN1200323",,3.00,1,1,1,,,,,,,,,,"C","PILA",,"S",2.00,18.00,3.00,,
2922,"FRN1200323",,3.00,,3,,,,,,,,,,,"C","PIPO",,"S",1.00,10.00,5.00,,
2923,"FRN1200325",,5.00,1,,1,3,,,,,,,,,"C","PILA",,"S",3.00,17.00,3.00,,
2924,"FRN1200325",,7.00,2,4,1,,,,,,,,,,"C","ABCO",,"S",1.00,12.00,6.00,,
2925,"FRN1200325",,1.00,,,,1,,,,,,,,,"C","PIPO",,"S",3.00,14.00,2.00,,
2926,"FRN1200358",,1.00,1,,,,,,,,,,,,"C","PILA",,"S",5.00,60.00,10.00,,
2927,"FRN1200360",,1.00,,,,,,1,,,,,,,"C","PIPO",,"S",5.00,70.00,14.00,,
2928,"FRN1200395",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,13.00,3.00,,
2929,"FRN1200399",,1.00,,,,,,,,,,1,,,"C","ABCO",,"S",9.00,35.00,2.00,,
2930,"BUT1200113",,2.00,,,,,,,,,,,2,,"C","ABCO",,"S",10.00,110.00,7.00,,
2931,"BUT1200113",,3.00,,,,3,,,,,,,,,"H","QUKE",,"S",3.00,12.00,4.00,,
2932,"BUT1200113",,3.00,2,1,,,,,,,,,,,"C","PIJE",,"S",1.00,8.00,6.00,,
2933,"BUT1200116",,1.00,,,,,,,1,,,,,,"H","QUKE",,"S",6.00,90.00,17.00,,
2934,"BUT1200124",,1.00,1,,,,,,,,,,,,"C","PIJE",,"S",0.00,7.00,,,
2935,"BUT1200127",,2.00,,,,,,1,,,1,,,,"C","ABCO",,"S",8.00,120.00,6.00,,
2936,"BUT1200127",,5.00,,,,,4,,,,,,1,,"H","QUKE",,"S",4.00,30.00,5.00,,
2937,"BUT1200143",,1.00,,,,,,,,,1,,,,"H","QUCH2",,"S",8.00,21.00,2.00,,
2938,"BUT1200144",,1.00,,,,,,,,,1,,,,"C","PIMO3",,"S",8.00,80.00,7.00,,
2940,"BUT1200048",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,15.00,8.00,,
2941,"BUT1200063",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,80.00,12.00,,
2943,"BUT1200081",,1.00,,1,,,,,,,,,,,"H","QUKE",,"S",1.00,7.00,2.00,,
2945,"BUT1200083",,6.00,,,,,2,4,,,,,,,"H","QUKE",,"S",5.00,110.00,10.00,,
2946,"BUT1200083",,3.00,,,,3,,,,,,,,,"C","PIJE",,"S",3.00,30.00,9.00,,
2947,"BUT1200087",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,10.00,5.00,,
2948,"BUT1200089",,1.00,,,,1,,,,,,,,,"C","PIJE",,"S",3.00,18.00,6.00,,
2949,"BUT1200089",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,30.00,7.00,,
2950,"BUT1200090",,3.00,,,,3,,,,,,,,,"C","PIJE",,"S",3.00,34.00,9.00,,
2951,"BUT1200090",,2.00,,,,,,2,,,,,,,"H","QUKE",,"S",5.00,70.00,16.00,,
2952,"BUT1200091",,1.00,,,,1,,,,,,,,,"C","PIJE",,"S",3.00,17.00,5.00,,
2953,"BUT1200092",,1.00,,,,,,,,,,1,,,"H","QUKE",,"S",9.00,120.00,16.00,,
2954,"BUT1200097",,1.00,,,,1,,,,,,,,,"C","PIJE",,"S",3.00,40.00,17.00,,
2955,"BUT1200099",,2.00,,,2,,,,,,,,,,"C","PIJE",,"S",2.00,15.00,7.00,,
2956,"BUT1200101",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,17.00,4.00,,
2957,"BUT1200103",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,90.00,12.00,,
2958,"BUT1200103",,2.00,,2,,,,,,,,,,,"C","PIJE",,"S",1.00,13.00,9.00,,
2959,"BUT1200112",,7.00,,7,,,,,,,,,,,"C","PIJE",,"S",1.00,4.00,2.00,,
2960,"BUT1200111",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,12.00,2.00,,
2961,"BUT1200114",,1.00,,,,1,,,,,,,,,"H","QUCH2",,"S",3.00,27.00,11.00,,
2962,"BUT1200121",,1.00,1,,,,,,,,,,,,"C","PIJE",,"S",0.00,8.00,,,
2964,"BUT1200141",,5.00,1,4,,,,,,,,,,,"C","ABCO",,"S",1.00,5.00,3.00,,
2970,"SLD1200027",,7.00,,,2,4,1,,,,,,,,"H","QUKE",,"S",5.00,32.00,10.00,,
2971,"SLD1200027",,4.00,,2,1,1,,,,,,,,,"C","PIJE",,"S",2.00,5.00,1.00,,
2972,"SLD1200035",,1.00,,,,,,,,,,1,,,"C","CADE27",,"S",9.00,8.00,110.00,,
2973,"SLD1200035",,1.00,,,,,,,,,,,1,,"C","ABCO",,"S",10.00,5.00,65.00,,
2974,"SLD1200035",,19.00,,8,4,5,2,,,,,,,,"H","QUKE",,"S",4.00,5.00,25.00,,
2975,"SLD1200036",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,40.00,12.00,,
2976,"SLD1200047",,2.00,,,,1,,1,,,,,,,"H","QUKE",,"S",5.00,70.00,9.00,,
2977,"SLD1200048",,18.00,18,,,,,,,,,,,,"C","PILA",,"S",0.00,9.00,0.00,,
2978,"SLD1200048",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,10.00,6.00,,
2979,"SLD1200054",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",5.00,17.00,3.00,,
2980,"SLD1200054",,4.00,4,,,,,,,,,,,,"C","PIJE",,"S",0.00,3.00,3.00,,
2981,"SLD1200061",,12.00,12,,,,,,,,,,,,"C","PIJE",,"S",0.00,7.00,0.00,,
2982,"SLD1200061",,11.00,,2,4,4,,1,,,,,,,"H","QUKE",,"S",5.00,30.00,7.00,,
2983,"SLD1200067",,2.00,,,,1,1,,,,,,,,"C","PIJE",,"S",3.00,24.00,7.00,,
2984,"SLD1200068",,4.00,,,1,1,2,,,,,,,,"H","QUKE",,"S",4.00,22.00,8.00,,
2985,"SLD1200068",,5.00,4,1,,,,,,,,,,,"C","PICO",,"S",0.00,11.00,0.00,,
2986,"SLD1200068",,1.00,1,,,,,,,,,,,,"C","PILA",,"S",0.00,5.00,0.00,,
2987,"SLD1200071",,7.00,,1,2,3,,,,1,,,,,"H","QUKE",,"S",3.00,60.00,15.00,,
2988,"SLD1200071",,1.00,,1,,,,,,,,,,,"C","PILA",,"S",1.00,4.00,1.00,,
2989,"SLD1200074",,1.00,1,,,,,,,,,,,,"C","PICO",,"S",0.00,6.00,0.00,,
2990,"SLD1200074",,2.00,2,,,,,,,,,,,,"C","ABCO",,"S",0.00,8.00,0.00,,
2991,"SLD1200078",,5.00,,4,,1,,,,,,,,,"H","QUKE",,"S",3.00,17.00,9.00,,
2992,"SLD1200078",,1.00,1,,,,,,,,,,,,"C","PILA",,"S",0.00,9.00,0.00,,
2994,"SLD1200081",,1.00,1,,,,,,,,,,,,"C","ABCO",,"S",0.00,10.00,0.00,,
2995,"SLD1200111",,2.00,,,,,1,,,,1,,,,"H","QUCH2",,"S",8.00,40.00,13.00,,
2996,"SLD1200117",,12.00,,1,2,7,2,,,,,,,,"H","QUCH2",,"S",4.00,15.00,5.00,,
2997,"SLD1200118",,5.00,1,1,1,1,1,,,,,,,,"H","QUCH2",,"S",4.00,15.00,3.00,,
2998,"SLD1200118",,21.00,2,4,10,4,1,,,,,,,,"H","QUKE",,"S",4.00,22.00,4.00,,
2999,"SLD1200119",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,9.00,2.00,,
3000,"SLD1200119",,7.00,7,,,,,,,,,,,,"C","PICO",,"S",0.00,11.00,0.00,,
3001,"SLD1200122",,3.00,1,,1,1,,,,,,,,,"H","QUCH2",,"S",3.00,20.00,7.00,,
3002,"SLD1200122",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",4.00,14.00,2.00,,
3003,"SLD1200122",,1.00,1,,,,,,,,,,,,"C","PICO",,"S",0.00,10.00,0.00,,
3004,"SLD1200123",,23.00,4,11,7,,1,,,,,,,,"H","QUKE",,"S",4.00,20.00,7.00,,
3005,"SLD1200123",,3.00,3,,,,,,,,,,,,"C","PICO",,"S",0.00,7.00,0.00,,
3006,"SLD1200123",,1.00,1,,,,,,,,,,,,"H","QUCH2",,"S",0.00,4.00,0.00,,
3007,"SLD1200124",,12.00,1,4,6,,1,,,,,,,,"H","QUCH2",,"S",4.00,37.00,10.00,,
3008,"SLD1200131",,5.00,,,4,1,,,,,,,,,"H","QUCH2",,"S",3.00,9.00,3.00,,
3009,"SLD1200131",,2.00,2,,,,,,,,,,,,"C","PICO",,"S",,4.00,0.00,,
3010,"SLD1200131",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,9.00,4.00,,
3011,"SLD1200132",,1.00,1,,,,,,,,,,,,"H","QUCH2",,"S",0.00,6.00,0.00,,
3012,"SLD1200149",,1.00,1,,,,,,,,,,,,"C","PICO",,"S",0.00,4.00,0.00,,
3013,"SLD1200149",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,5.00,2.00,,
3014,"SLD1200149",,3.00,3,,,,,,,,,,,,"C","ABCO",,"S",0.00,6.00,0.00,,
3015,"SLD1200165",,1.00,,,,1,,,,,,,,,"C","PICO",,"S",3.00,65.00,20.00,,
3016,"SLD1200270",,1.00,,,,,,,,,,,,1,"H","QUCH2",,"S",15.00,120.00,6.00,,
3017,"SLD1200270",,3.00,,,1,,2,,,,,,,,"H","QUKE",,"S",4.00,13.00,2.00,,
3018,"SLD1200271",,7.00,1,,,,,,2,,2,1,,1,"H","QUKE",,"S",11.00,70.00,5.00,,
3019,"SLD1200271",,1.00,,,,,,,,,1,,,,"H","QUCH2",,"S",12.00,74.00,11.00,,
3020,"SLD1200272",,3.00,1,2,,,,,,,,,,,"H","QUKE",,"S",1.00,7.00,2.00,,
3021,"SLD1200272",,1.00,,,,,,,,,,,,1,"H","QUCH2",,"S",17.00,100.00,10.00,,
3022,"SLD1200288",,2.00,,1,,1,,,,,,,,,"C","PILA",,"S",3.00,20.00,8.00,,
3023,"SLD1200288",,2.00,,,,,,1,1,,,,,,"H","QUCH2",,"S",6.00,16.00,9.00,,
3024,"SLD1200288",,1.00,,,,,,,,,1,,,,"H","QUKE",,"S",8.00,50.00,6.00,,
3025,"SLD1200288",,1.00,,,,,,,,,,,,1,"C","ABCO",,"S",11.00,12.00,10.00,,
3026,"SLD1200301",,27.00,,15,3,2,,2,2,1,,,2,,"H","QUKE",,"S",13.00,120.00,15.00,,
3027,"SLD1200301",,2.00,2,,,,,,,,,,,,"C","PIPO",,"S",0.00,4.00,0.00,,
3028,"SLD1200301",,5.00,,,,4,,,,,,,1,,"C","ABCO",,"S",4.00,32.00,2.00,,
3029,"SLD1200401",,3.00,,,,,1,,,1,,,,1,"H","QUKE",,"S",11.00,50.00,8.00,,
3030,"SLD1200403",,1.00,,,,,,,,,,1,,,"H","QUCH2",,"S",9.00,120.00,16.00,,
3031,"SLD1200416",,2.00,,,,,,1,,,1,,,,"H","QUKE",,"S",8.00,40.00,4.00,,
3032,"SLD1200043",,1.00,1,,,,,,,,,,,,"C","PILA",,"S",0.00,5.00,0.00,,
3033,"ZSM1200001",,63.00,,1,3,12,30,17,,,,,,,"C","PSMA",,"S",5.00,142.00,19.00,,
3034,"ZSM1200001",,7.00,,,,,,7,,,,,,,"H","QUCH2",,"S",5.00,35.00,12.00,,
3035,"ZSM1200001",,1.00,1,,,,,,,,,,,,"H","CEMO2",,"S",5.00,54.00,17.00,,
3036,"ZSM1200003",,7.00,1,,,1,2,1,1,,,,,1,"H","QUCH2",,"S",13.00,114.00,9.00,,
3037,"ZSM1200003",,2.00,,1,,,,,,1,,,,,"C","PSMA",,"S",7.00,126.00,13.00,,
3038,"ZSM1200004",,3.00,1,,,,,2,,,,,,,"H","QUCH2",,"S",5.00,49.00,9.00,,
3040,"ZSM1200005",,16.00,3,6,4,2,1,,,,,,,,"H","QUCH2",,"S",4.00,50.00,13.00,,
3041,"ZSM1200006",,13.00,,3,4,,3,1,1,,1,,,,"H","QUCH2",,"S",8.00,110.00,4.00,,
3042,"ZSM1200006",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,8.00,0.00,,
3043,"ZSM1200007",,6.00,6,,,,,,,,,,,,"C","PSMA",,"S",0.00,6.00,6.00,,
3044,"ZSM1200007",,9.00,2,3,2,2,,,,,,,,,"H","QUCH2",,"S",3.00,14.00,5.00,,
3045,"ZSM1200007",,1.00,,,1,,,,,,,,,,"H","CEMO2",,"S",2.00,22.00,7.00,,
3046,"ZSM1200008",,3.00,,,2,1,,,,,,,,,"H","QUCH2",,"S",2.00,11.00,6.00,,
3047,"ZSM1200008",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,4.00,0.00,,
3048,"ZSM1200009",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,8.00,6.00,,
3049,"ZSM1200010",,10.00,,3,4,2,1,,,,,,,,"C","PSMA",,"S",4.00,40.00,16.00,,
3050,"ZSM1200010",,6.00,,3,,3,,,,,,,,,"H","QUCH2",,"S",3.00,30.00,12.00,,
3051,"ZSM1200011",,2.00,1,,1,,,,,,,,,,"C","PSMA",,"S",2.00,12.00,5.00,,
3052,"ZSM1200011",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,9.00,4.00,,
3053,"ZSM1200012",,1.00,,,,,,1,,,,,,,"H","CEMO2",,"S",5.00,97.00,20.00,,
3054,"ZSM1200013",,3.00,,,,1,1,1,,,,,,,"C","PSMA",,"S",5.00,100.00,22.00,,
3055,"ZSM1200013",,5.00,,,3,2,,,,,,,,,"H","QUCH2",,"S",3.00,30.00,12.00,,
3056,"ZSM1200013",,2.00,,,,,1,1,,,,,,,"H","CEMO2",,"S",5.00,80.00,20.00,,
3057,"ZSM1200014",,3.00,,1,,1,1,,,,,,,,"H","QUCH2",,"S",4.00,55.00,14.00,,
3058,"ZSM1200016",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,10.00,0.00,,
3059,"ZSM1200016",,3.00,2,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,10.00,9.00,,
3060,"ZSM1200017",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,11.00,0.00,,
3061,"ZSM1200017",,1.00,,,,,1,,,,,,,,"H","QUCH2",,"S",4.00,35.00,7.00,,
3062,"ZSM1200018",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,8.00,0.00,,
3063,"ZSM1200018",,3.00,,,,3,,,,,,,,,"H","QUWI",,"S",3.00,10.00,2.00,,
3064,"ZSM1200019",,2.00,,,,,1,1,,,,,,,"C","PICO",,"S",5.00,140.00,30.00,,
3065,"ZSM1200020",,3.00,,,2,,1,,,,,,,,"C","PSMA",,"S",4.00,30.00,9.00,,
3066,"ZSM1200020",,1.00,,,,,1,,,,,,,,"C","PICO",,"S",2.00,130.00,84.00,,
3067,"ZSM1200020",,2.00,,,1,,,1,,,,,,,"H","QUCH2",,"S",4.00,40.00,8.00,,
3068,"ZSM1200020",,2.00,,1,,1,,,,,,,,,"H","QUWI",,"S",4.00,43.00,9.00,,
3069,"ZSM1200021",,1.00,1,,,,,,,,,,,,"H","QUCH2",,"S",0.00,4.00,0.00,,
3070,"ZSM1200021",,2.00,,,,1,1,,,,,,,,"H","QUWI",,"S",4.00,32.00,12.00,,
3071,"ZSM1200022",,1.00,,,,,,1,,,,,,,"C","PSMA",,"S",5.00,35.00,9.00,,
3072,"ZSM1200022",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,6.00,4.00,,
3073,"ZSM1200023",,9.00,,,1,3,3,2,,,,,,,"C","PSMA",,"S",5.00,89.00,14.00,,
3074,"ZSM1200023",,1.00,,,,,,1,,,,,,,"H","QUCH2",,"S",5.00,29.00,4.00,,
3075,"ZSM1200023",,2.00,,,,1,1,,,,,,,,"C","PIMO3",,"S",4.00,91.00,9.00,,
3076,"ZSM1200024",,1.00,,,,,,,,1,,,,,"C","PIMO3",,"S",7.00,130.00,18.00,,
3077,"ZSM1200024",,11.00,,,4,7,,,,,,,,,"C","PSMA",,"S",3.00,45.00,10.00,,
3078,"ZSM1200024",,1.00,,,,1,,,,,,,,,"H","QUCH2",,"S",3.00,30.00,12.00,,
3079,"ZSM1200025",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,10.00,0.00,,
3080,"ZSM1200026",,14.00,,,,,5,9,,,,,,,"C","PSMA",,"S",5.00,160.00,18.00,,
3081,"ZSM1200026",,2.00,1,,,1,,,,,,,,,"H","QUCH2",,"S",3.00,20.00,7.00,,
3082,"ZSM1200027",,1.00,,,1,,,,,,,,,,"C","PSMA",,"S",2.00,20.00,4.00,,
3083,"ZSM1200027",,4.00,,2,,1,1,,,,,,,,"H","QUJO3",,"S",1.00,26.00,5.00,,
3084,"ZSM1200027",,1.00,1,,,,,,,,,,,,"C","PIMO3",,"S",0.00,20.00,20.00,,
3085,"ZSM1200028",,1.00,1,,,,,,,,,,,,"C","PIMO3",,"S",0.00,8.00,0.00,,
3086,"ZSM1200028",,1.00,1,,,,,,,,,,,,"C","PSMA",,"S",0.00,10.00,0.00,,
3087,"ZSM1200028",,4.00,1,,,2,,1,,,,,,,"H","QUWI",,"S",5.00,110.00,14.00,,
3088,"ZSM1200029",,2.00,,,,,1,1,,,,,,,"C","PSMA",,"S",5.00,52.00,6.00,,
3089,"ZSM1200029",,2.00,,,,,1,1,,,,,,,"H","QUJO3",,"S",5.00,73.00,13.00,,
3090,"ZSM1200030",,2.00,,,1,1,,,,,,,,,"H","QUCH2",,"S",2.00,12.00,4.00,,
3091,"ZSM1200030",,2.00,,,1,1,,,,,,,,,"C","PIMO3",,"S",3.00,50.00,17.00,,
