"ID","Regen_Plot","Fire","Date","Observers","Year of Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG (BASAL '10)","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY VEG","TREE_live only","BAF","BA Total1","BA Live1","BA Dead1"
1610,"MOO1201562","MOONLIGHT",8/7/2012 0:00:00,"AA, CR, MS",2007.00,"MOO47 AA","NAD83 UTM zone 10",701269.37,4454172.05,230.00,1.00,"GRANITE",,0.00,0.50,1.00,97.00,2.00,9.00,5.00,85.00,0.00,0.50,5.00,0.00,"1",4.00,,,,0.50,2.00,6,2,4,"BAF 20",90.00,96.00,0.50,20,120,40,80
1611,"MOO1201563","MOONLIGHT",8/7/2012 0:00:00,"AA, CR, MS",2007.00,"MOO49 AA","NAD83 UTM zone 10",701069.41,4454172.34,198.00,1.00,"GRANITE",,10.00,0.00,0.50,90.00,0.50,2.00,8.00,10.00,0.00,2.00,0.50,2.00,"1",4.00,,,,0.00,2.00,8,5,3,"BAF 20",18.00,20.00,2.00,20,160,100,60
1612,"MOO1201564","MOONLIGHT",8/7/2012 0:00:00,"CP, LJ",2007.00,"MOO1564 JUNO","NAD83 UTM zone 10",700960.24,4453990.68,24.00,14.00,"GRANITE",,1.00,0.00,0.50,97.00,2.00,12.00,45.00,5.00,0.00,12.00,0.00,12.00,"1",1.00,,,,0.00,1.00,11,11,0,"BAF 10",50.00,60.00,12.00,10,110,110,0
1613,"MOO1201565","MOONLIGHT",8/7/2012 0:00:00,"CP, LJ",2007.00,"MOO1565 JUNO","NAD83 UTM zone 10",700760.74,4453977.22,120.00,20.00,"GRANITE",,0.50,0.00,0.50,100.00,0.50,12.00,40.00,30.00,0.00,0.00,5.00,0.00,"1",2.00,,,,0.00,1.00,6,0,6,"BAF 20",65.00,70.00,0.00,20,120,0,120
1614,"MOO1201566","MOONLIGHT",8/7/2012 0:00:00,"CP, LJ",2007.00,"MOO1566 JUNO","NAD83 UTM zone 10",700561.87,4453984.72,134.00,11.00,"GRANITE",,4.00,0.50,0.50,96.00,0.50,50.00,15.00,20.00,0.00,0.00,25.00,0.00,"1",5.00,,,,0.00,0.50,10,0,10,"BAF 20",30.00,70.00,0.00,20,200,0,200
1615,"MOO1201569","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1569 JUNO","NAD83 UTM zone 10",697760.02,4453983.99,194.00,26.00,"GRANITE",,87.00,5.00,0.50,3.00,5.00,0.00,0.00,3.00,0.00,0.50,0.00,0.00,"1",5.00,,,,0.00,0.00,6,0,6,"BAF 5.  No seed trees or nearest regen.  Only planted seedlings",3.00,3.00,0.50,5,30,0,30
1616,"MOO1201570","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1570 JUNO","NAD83 UTM zone 10",697563.90,4453982.98,168.00,7.00,"GRANITE",,85.00,0.50,0.50,2.00,13.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,"1",5.00,,,,0.00,0.00,3,0,3,"Only planted seedlings.",0.00,0.50,0.50,20,60,0,60
1617,"MOO1201572","MOONLIGHT",8/6/2012 0:00:00,"AA, CR, MS, CP, LJ",2007.00,"MOO21 AA","NAD83 UTM zone 10",701569.96,4454176.41,268.00,26.00,"GRANITE",,0.50,10.00,0.50,90.00,0.00,21.00,2.00,35.00,0.00,2.00,1.00,7.00,"1",2.00,,,,0.00,2.00,6,6,0,"BAF 20",37.00,60.00,2.00,20,120,120,0
1618,"MOO1201573","MOONLIGHT",8/6/2012 0:00:00,"AA, CR, MS, CP, LJ",2007.00,"MOO25 AA","NAD83 UTM zone 10",701364.39,4454177.02,232.00,9.00,"GRANITE",,1.00,0.00,0.50,99.00,0.50,10.00,6.00,15.00,0.00,5.00,2.00,5.00,"1",1.00,,,,0.00,3.00,9,9,0,"BAF 20",21.00,31.00,5.00,20,180,180,0
1619,"MOO1201578","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1578 JUNO","NAD83 UTM zone 10",697560.87,4454183.45,216.00,18.00,"GRANITE",,91.00,4.00,0.50,5.00,0.50,0.00,0.00,0.00,0.00,0.50,0.50,0.00,"1",5.00,,,,0.00,0.00,6,0,6,"BAF 5.  Only planted seedlings",0.00,0.50,0.50,5,30,0,30
1620,"MOO1201581","MOONLIGHT",8/6/2012 0:00:00,"AA, CR, MS, CP, LJ",2007.00,"MOO23 AA","NAD83 UTM zone 10",701375.94,4454380.21,208.00,44.00,"GRANITE",,0.50,0.00,4.00,94.00,2.00,0.00,0.00,4.00,0.00,75.00,4.00,75.00,"1",2.00,,,,0.00,3.00,12,10,2,"BAF 20",4.00,4.00,75.00,20,240,200,40
1622,"MOO1201592","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1592 JUNO","NAD83 UTM zone 10",697760.80,4454383.97,100.00,18.00,"GRANITE",,2.00,2.00,0.50,76.00,20.00,0.50,5.00,5.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,1,0,1,"BAF 5.  Salvage logging.  Planted",10.00,10.00,0.00,5,5,0,5
1623,"MOO1201593","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1593 JUNO","NAD83 UTM zone 10",697560.83,4454384.58,155.00,15.00,"GRANITE",,31.00,1.00,0.50,18.00,50.00,2.00,0.00,0.00,0.00,0.50,0.00,0.00,"1",5.00,,,,0.00,0.00,1,0,1,"BAF 5.  planted, managed area.",0.00,2.00,0.50,5,5,0,5
1624,"MOO1201608","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1608 JUNO","NAD83 UTM zone 10",697762.85,4454584.67,324.00,7.00,"GRANITE",,80.00,3.00,0.50,10.00,7.00,0.00,0.00,0.00,0.00,0.50,7.00,0.00,"1",5.00,,,,0.00,0.50,6,0,6,"BAF 10.  Herbicide and planting.",0.00,0.50,0.50,10,60,0,60
1625,"MOO1201609","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1609 JUNO","NAD83 UTM zone 10",697569.08,4454586.79,42.00,14.00,"GRANITE",,70.00,5.00,0.50,15.00,10.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.00,3,0,3,"BAF 5.  Moved plot 5m away from road.  Herbicide and planting.",2.00,5.00,0.00,5,15,0,15
1626,"MOO1201626","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1626 JUNO","NAD83 UTM zone 10",697762.70,4454782.62,136.00,10.00,"GRANITE",,70.00,3.00,0.50,20.00,7.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,"1",5.00,,,,0.00,0.50,5,0,5,"BAF 5.  Managed area",0.00,0.50,0.50,5,25,0,25
1627,"MOO1201627","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1627 JUNO","NAD83 UTM zone 10",697564.22,4454781.97,64.00,11.00,"GRANITE",,35.00,5.00,0.50,50.00,10.00,0.00,5.00,0.00,0.00,0.50,5.00,0.00,"1",5.00,,,,0.00,0.00,5,0,5,"BAF 5.  Herbicide and planting.",5.00,5.00,0.50,5,25,0,25
1628,"MOO1201645","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO263 AA","NAD83 UTM zone 10",697763.46,4454981.61,44.00,18.00,"GRANITE",,40.00,50.00,0.50,5.00,5.00,8.00,3.00,15.00,0.00,0.50,5.00,0.00,"1",5.00,,,,0.00,0.00,15,0,15,"BAF 10.  Managed and planted",18.00,26.00,0.50,10,150,0,150
1629,"MOO1201646","MOONLIGHT",8/23/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO1646 JUNO","NAD83 UTM zone 10",697561.32,4454982.61,116.00,13.00,"GRANITE",,70.00,0.50,12.00,15.00,15.00,0.00,0.00,0.50,0.00,0.50,10.00,0.00,"1",5.00,,,,0.00,0.00,7,0,7,"BAF 20.  Herbicide and planted.",0.50,0.50,0.50,20,140,0,140
1630,"MOO1201655","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO201 AA","NAD83 UTM zone 10",694391.69,4454969.19,334.00,4.00,"GRANITE",,8.00,0.00,0.50,92.00,0.50,11.00,10.00,6.00,0.00,0.50,5.00,0.00,"1",5.00,,,,0.00,0.50,9,0,9,"BAF 10",16.00,27.00,0.50,10,90,0,90
1631,"MOO1201656","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO203 AA","NAD83 UTM zone 10",694163.33,4454977.39,162.00,2.00,"GRANITE",,0.00,0.00,0.50,100.00,0.00,0.00,1.00,99.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.50,1.00,9,0,9,"BAF 5",100.00,100.00,0.00,5,45,0,45
1632,"MOO1201671","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO199 AA","NAD83 UTM zone 10",694354.48,4455172.13,24.00,22.00,"GRANITE",,3.00,0.00,0.50,92.00,5.00,42.00,30.00,0.50,0.00,0.00,2.00,0.00,"1",5.00,,,,0.00,0.50,7,0,7,"BAF 10.  Moved plot 10m south avoid managed area.",30.00,72.00,0.00,10,70,0,70
1633,"MOO1201672","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO205 AA","NAD83 UTM zone 10",694165.21,4455179.15,29.00,18.00,"GRANITE",,5.00,0.00,0.50,94.00,1.00,95.00,0.50,0.50,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,1.00,6,0,6,"BAF 20",0.50,95.00,0.00,20,120,0,120
1634,"MOO1201673","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO207 AA","NAD83 UTM zone 10",693967.00,4455180.97,336.00,32.00,"GRANITE",,2.00,0.00,0.50,95.00,3.00,95.00,0.50,0.00,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,2.00,14,0,14,"BAF 20",0.50,95.00,0.00,20,280,0,280
1635,"MOO1201683","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO197 AA","NAD83 UTM zone 10",694364.82,4455373.63,83.00,15.00,"GRANITE",,0.50,0.00,0.50,99.00,1.00,66.00,1.00,2.00,0.00,0.00,2.00,0.00,"1",5.00,,,,0.00,1.00,11,0,11,"BAF 20.  Some grazing.",3.00,69.00,0.00,20,220,0,220
1636,"MOO1201684","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO209 AA","NAD83 UTM zone 10",693958.21,4455389.98,8.00,22.00,"GRANITE",,1.00,0.00,0.50,98.00,1.00,60.00,12.00,0.00,0.00,0.00,40.00,0.00,"1",5.00,,,,0.50,1.50,11,0,11,"BAF 20",12.00,72.00,0.00,20,220,0,220
1637,"MOO1201695","MOONLIGHT",8/8/2012 0:00:00,"CP, LJ, MS",2007.00,"MOO1695 JUNO","NAD83 UTM zone 10",700965.14,4455782.68,250.00,38.00,"GRANITE",,55.00,5.00,0.50,35.00,5.00,15.00,5.00,12.00,0.00,0.00,0.00,0.00,"1",4.00,,,,0.00,0.50,6,3,3,"BAF 10.  It's like a desert out here.",16.00,30.00,0.00,10,60,30,30
1638,"MOO1201697","MOONLIGHT",8/21/2012 0:00:00,"AA, LJ, CP",2007.00,"MOO193 AA","NAD83 UTM zone 10",694567.59,4455583.53,169.00,27.00,"GRANITE",,2.00,1.00,0.50,92.00,5.00,56.00,8.00,3.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,1.00,14,0,14,"BAF 20",11.00,67.00,0.00,20,280,0,280
1639,"MOO1201699","MOONLIGHT",8/21/2012 0:00:00,"AA, LJ, CP",2007.00,"MOO195 AA","NAD83 UTM zone 10",694362.79,4455581.66,182.00,27.00,"GRANITE",,1.00,0.50,0.50,95.00,7.00,6.00,35.00,15.00,0.00,0.00,20.00,0.00,"1",5.00,,,,0.00,0.50,13,0,13,"BAF 20",50.00,56.00,0.00,20,260,0,260
1640,"MOO1201700","MOONLIGHT",8/21/2012 0:00:00,"AA, LJ, CP",2007.00,"MOO211 AA","NAD83 UTM zone 10",693965.44,4455584.66,168.00,10.00,"GRANITE",,3.00,0.50,0.50,87.00,10.00,30.00,4.00,3.00,0.00,0.00,10.00,0.00,"1",5.00,,,,0.50,1.00,7,0,7,"BAF 20",7.00,37.00,0.00,20,140,0,140
1641,"MOO1201710","MOONLIGHT",8/8/2012 0:00:00,"CP, LJ, MS",2007.00,"MOO1710 JUNO","NAD83 UTM zone 10",700962.61,4455980.42,206.00,26.00,"GRANITE",,3.00,10.00,0.50,87.00,0.50,10.00,0.00,80.00,0.00,0.00,20.00,0.00,"1",4.00,,,,0.00,2.00,7,2,5,"BAF 10",80.00,85.00,0.00,10,70,20,50
1642,"MOO1201715","MOONLIGHT",8/21/2012 0:00:00,"AA, LJ, CP",2007.00,"MOO213 AA","NAD83 UTM zone 10",693959.39,4455776.02,22.00,10.00,"GRANITE",,4.00,11.00,0.50,88.00,3.00,90.00,3.00,0.00,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,0.50,8,0,8,"BAF 20",3.00,90.00,0.00,20,160,0,160
1643,"MOO1201717","MOONLIGHT",8/21/2012 0:00:00,"AA, LJ, CP",2007.00,"MOO215 AA","NAD83 UTM zone 10",693765.25,4455777.77,16.00,18.00,"GRANITE",,0.00,2.00,5.00,89.00,4.00,3.00,0.00,0.00,0.00,60.00,10.00,60.00,"1",2.00,,,,0.00,2.00,9,8,1,"BAF 20",0.00,3.00,60.00,20,180,160,20
1644,"MOO1201727","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO225 AA","NAD83 UTM zone 10",694559.81,4455982.85,340.00,25.00,"GRANITE",,4.00,0.50,0.50,93.00,3.00,75.00,5.00,0.50,0.00,0.00,10.00,0.00,"1",5.00,,,,0.00,0.50,9,0,9,"BAF 20",5.00,80.00,0.00,20,180,0,180
1645,"MOO1201729","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO223AA","NAD83 UTM zone 10",694354.98,4455981.08,20.00,32.00,"GRANITE",,0.00,3.00,0.50,97.00,0.50,97.00,1.00,0.00,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,2.00,7,0,7,"BAF 20",1.00,98.00,0.00,20,140,0,140
1646,"MOO1201731","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO221 AA","NAD83 UTM zone 10",694158.40,4455985.56,266.00,52.00,"GRANITE",,5.00,4.00,2.00,87.00,2.00,27.00,0.50,0.50,0.00,0.50,10.00,20.00,"1",4.00,,,,0.50,2.00,14,9,5,"BAF 20",0.50,27.00,20.00,20,280,180,100
1647,"MOO1201733","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO219 AA","NAD83 UTM zone 10",693955.44,4455983.48,346.00,7.00,"GRANITE",,3.00,0.00,0.50,95.00,2.00,65.00,1.00,5.00,0.00,0.00,0.00,0.00,"1",3.00,,,,0.00,1.50,6,5,1,"BAF 5",6.00,70.00,0.00,5,30,25,5
1648,"MOO1201735","MOONLIGHT",8/21/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO217 AA","NAD83 UTM zone 10",693765.18,4455980.06,358.00,13.00,"GRANITE",,0.50,0.00,0.50,97.00,3.00,35.00,5.00,10.00,0.00,0.50,15.00,0.00,"1",3.00,,,,0.50,1.00,7,3,4,"BAF 20",15.00,50.00,0.50,20,140,60,80
1649,"MOO1201759","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO259 AA","NAD83 UTM zone 10",699362.17,4456382.47,148.00,12.00,"GRANITE",,0.50,0.00,0.50,92.00,8.00,35.00,1.00,55.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,1.00,2,0,2,"BAF 5",55.00,90.00,0.00,5,10,0,10
1650,"MOO1201761","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO261 AA","NAD83 UTM zone 10",699161.40,4456382.81,206.00,17.00,"GRANITE",,0.50,0.00,0.50,90.00,10.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,1.00,8,0,8,"BAF 5.  Salvage logging",0.00,98.00,0.00,5,40,0,40
1651,"MOO1201777","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO257 AA","NAD83 UTM zone 10",699367.35,4456582.79,46.00,8.00,"GRANITE",,2.00,1.00,0.50,82.00,15.00,60.00,4.00,0.00,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,1.00,6,0,6,"BAF 20",4.00,64.00,0.00,20,120,0,120
1652,"MOO1201793","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO255 AA","NAD83 UTM zone 10",699362.70,4456782.84,208.00,48.00,"GRANITE",,1.00,10.00,0.50,80.00,9.00,28.00,0.00,60.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,8,0,8,"BAF 20",60.00,88.00,0.00,20,160,0,160
1653,"MOO1201795","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO253 AA","NAD83 UTM zone 10",699165.46,4456783.37,22.00,56.00,"GRANITE",,3.00,0.00,0.50,89.00,8.00,15.00,15.00,5.00,0.00,0.50,2.00,0.00,"1",5.00,,,,0.00,0.50,13,0,13,"BAF 20.  Grazing.  Near a road.",20.00,35.00,0.50,20,260,0,260
1654,"MOO1201800","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO227 AA","NAD83 UTM zone 10",698563.07,4456783.51,108.00,4.00,"GRANITE",,25.00,0.50,0.50,72.00,3.00,1.00,2.00,0.00,0.00,0.00,0.50,0.00,"1",5.00,,,,0.00,0.50,8,1,7,"BAF 20",2.00,3.00,0.00,20,160,20,140
1655,"MOO1201816","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO249 AA","NAD83 UTM zone 10",699361.69,4456985.94,48.00,28.00,"GRANITE",,2.00,2.00,0.50,96.00,0.50,60.00,5.00,3.00,0.00,0.00,2.00,0.00,"1",5.00,,,,0.00,0.50,8,0,8,"BAF 20",8.00,65.00,0.00,20,160,0,160
1656,"MOO1201818","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO251 AA","NAD83 UTM zone 10",699163.22,4456982.80,86.00,4.00,"GRANITE",,0.50,0.00,0.50,97.00,3.00,85.00,0.50,18.00,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,0.50,9,0,9,"BAF 20",18.00,95.00,0.00,20,180,0,180
1657,"MOO1201823","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO229 AA","NAD83 UTM zone 10",698561.55,4456985.05,142.00,27.00,"GRANITE",,8.00,1.00,0.50,79.00,12.00,80.00,0.50,0.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,6,0,6,"BAF 5.  Salvage logging.",0.50,80.00,0.00,5,30,0,30
1658,"MOO1201839","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO247 AA","NAD83 UTM zone 10",699361.35,4457183.41,286.00,60.00,"GRANITE",,7.00,0.50,0.50,92.00,1.00,80.00,2.00,2.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,10,0,10,"BAF 20",4.00,84.00,0.00,20,200,0,200
1659,"MOO1201841","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO245 AA","NAD83 UTM zone 10",699161.03,4457180.42,66.00,23.00,"GRANITE",,2.00,0.50,0.50,93.00,5.00,55.00,1.00,6.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,9,0,9,"BAF 20",7.00,62.00,0.00,20,180,0,180
1660,"MOO1201845","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO231 AA","NAD83 UTM zone 10",698563.50,4457185.11,80.00,16.00,"GRANITE",,2.00,0.00,0.50,91.00,7.00,75.00,0.50,3.00,0.00,0.50,0.00,0.00,"1",5.00,,,,0.00,0.50,8,0,8,"BAF 5.  Salvage logging",3.00,75.00,0.50,5,40,0,40
1661,"MOO1201862","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO243 AA","NAD83 UTM zone 10",699164.91,4457385.01,78.00,10.00,"GRANITE",,0.50,0.00,0.50,95.00,5.00,35.00,30.00,1.00,0.00,0.50,0.50,0.00,"1",5.00,,,,0.00,1.00,10,0,10,"BAF 20",31.00,66.00,0.50,20,200,0,200
1662,"MOO1201863","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO237 AA","NAD83 UTM zone 10",698957.80,4457382.36,70.00,18.00,"GRANITE",,15.00,3.00,0.50,75.00,7.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,6,0,6,"BAF 20",15.00,25.00,0.00,20,120,0,120
1663,"MOO1201864","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO235 AA","NAD83 UTM zone 10",698760.37,4457381.88,22.00,37.00,"GRANITE",,0.00,2.00,0.50,88.00,20.00,20.00,20.00,60.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,1.00,7,0,7,"BAF 10.",80.00,80.00,0.00,10,70,0,70
1664,"MOO1201865","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO233 AA","NAD83 UTM zone 10",698558.38,4457384.49,72.00,17.00,"GRANITE",,1.00,0.00,0.50,85.00,14.00,75.00,0.50,0.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,9,0,9,"BAF 5       SALVAGE LOGGING.",0.50,75.00,0.00,5,45,0,45
1665,"MOO1201880","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO241 AA","NAD83 UTM zone 10",699162.60,4457579.53,82.00,20.00,"GRANITE",,0.50,0.00,0.50,96.00,4.00,63.00,6.00,2.00,0.00,0.00,0.50,0.00,"1",5.00,,,,0.00,1.00,6,0,6,"BAF 20",8.00,70.00,0.00,20,120,0,120
1666,"MOO1201881","MOONLIGHT",8/22/2012 0:00:00,"AA, CP, LJ",2007.00,"MOO239 AA","NAD83 UTM zone 10",698960.76,4457584.19,68.00,26.00,"GRANITE",,0.00,0.00,0.50,100.00,0.50,95.00,0.00,1.00,0.00,0.00,50.00,0.00,"1",5.00,,,,0.00,2.00,15,0,15,"BAF 20",1.00,95.00,0.00,20,300,0,300
1667,"MOO1201934","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO131 AA","NAD83 UTM zone 10",701465.78,4458573.28,240.00,13.00,"GRANITE",,4.00,7.00,0.50,88.00,1.00,32.00,8.00,0.50,0.00,0.00,0.00,4.00,"1",3.00,,,,0.00,2.00,7,3,4,"BAF 10      Nearest regen out of range to measure.",8.00,40.00,0.00,10,70,30,40
1668,"MOO1201935","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO129 AA","NAD83 UTM zone 10",701265.62,4458574.81,294.00,13.00,"GRANITE",,15.00,0.00,5.00,77.00,5.00,81.00,0.50,0.50,0.00,0.00,0.00,0.00,"1",4.00,,,,0.00,1.00,4,1,3,"BAF 5",0.50,81.00,0.00,5,20,5,15
1669,"MOO1201936","MOONLIGHT",8/14/2012 0:00:00,"AA, LJ, CR, MS",2007.00,"MOO127 AA","NAD83 UTM zone 10",701068.99,4458573.35,288.00,22.00,"GRANITE",,1.00,1.00,1.00,92.00,5.00,28.00,35.00,1.00,0.00,0.00,12.00,0.00,"1",5.00,,,,0.00,1.00,8,0,8,"BAF 10",36.00,64.00,0.00,10,80,0,80
1670,"MOO1201937","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO125 AA","NAD83 UTM zone 10",700864.20,4458578.02,278.00,25.00,"GRANITE",,0.50,0.50,1.00,98.00,1.00,15.00,7.00,0.50,0.00,25.00,20.00,25.00,"1",2.00,,,,0.00,3.00,7,0,7,"BAF 20",7.00,22.00,25.00,20,140,0,140
1671,"MOO1201938","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO123 AA","NAD83 UTM zone 10",700671.28,4458577.73,252.00,45.00,"GRANITE",,8.00,25.00,0.50,66.00,1.00,53.00,1.00,0.50,0.00,0.00,1.00,0.00,"1",5.00,,,,0.00,1.00,3,0,3,"BAF 5",1.00,54.00,0.00,5,15,0,15
1672,"MOO1201939","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO121 AA","NAD83 UTM zone 10",700469.89,4458578.11,84.00,45.00,"GRANITE",,5.00,2.00,0.50,89.00,4.00,48.00,10.00,3.00,0.00,0.00,30.00,0.00,"1",5.00,,,,0.00,0.50,6,0,6,"BAF 20.  OLD FIRE ROAD RUNS THROUGH PLOT.",13.00,61.00,0.00,20,120,0,120
1673,"MOO1201940","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO119 AA","NAD83 UTM zone 10",700268.46,4458577.50,128.00,24.00,"GRANITE",,2.00,0.00,2.00,95.00,1.00,15.00,5.00,0.50,0.00,55.00,7.00,55.00,"1",1.00,,,,0.00,2.00,7,6,1,"BAF 10.",5.00,25.00,55.00,10,70,60,10
1674,"MOO1201941","MOONLIGHT",8/14/2012 0:00:00,"AA, MS, LJ, CR",2007.00,"MOO117 AA","NAD83 UTM zone 10",700074.49,4458575.18,74.00,9.00,"GRANITE",,2.00,0.00,0.50,96.00,2.00,45.00,0.50,7.00,0.00,0.00,50.00,0.00,"1",5.00,,,,0.00,1.00,17,0,17,"BAF 20",7.00,52.00,0.00,20,340,0,340
1675,"MOO1201942","MOONLIGHT",8/14/2012 0:00:00,"AA CR, LJ, MS",2007.00,"MOO115 AA","NAD83 UTM zone 10",699866.97,4458576.22,262.00,10.00,"GRANITE",,5.00,0.00,0.50,88.00,7.00,45.00,5.00,1.00,0.00,0.00,20.00,0.00,"1",5.00,,,,0.00,2.00,12,0,12,"BAF 20   Nearest regen is out of  range.",6.00,51.00,0.00,20,240,0,240
1676,"MOO1201953","MOONLIGHT",8/14/2012 0:00:00,"AA, LJ, MS, CR",2007.00,"MOO133 AA","NAD83 UTM zone 10",701465.89,4458773.47,262.00,32.00,"GRANITE",,2.00,0.50,0.50,98.00,0.50,97.00,0.50,0.50,0.00,0.00,2.00,0.00,"1",4.00,,,,0.00,2.00,7,0,7,"BAF 5",0.50,97.00,0.00,5,35,0,35
1677,"MOO1201954","MOONLIGHT",8/14/2012 0:00:00,"AA, CR, MS, LJ",2007.00,"MOO135 AA","NAD83 UTM zone 10",701253.54,4458783.69,234.00,14.00,"GRANITE",,0.50,2.00,1.00,94.00,3.00,90.00,90.00,1.00,0.00,8.00,6.00,8.00,"1",1.00,,,,0.00,3.00,9,9,0,"BAF 10",91.00,90.00,8.00,10,90,90,0
